2025-03-26 18:24:07,354 	 INFO 	 ||Start: 672, End: 739
2025-03-26 18:24:07,371 	 INFO 	 ||Codeword: 10011000000
2025-03-26 18:24:07,371 	 INFO 	 ||Character:  
2025-03-26 18:24:07,374 	 INFO 	 ||Reading signal 9, between rows (744, 812)
2025-03-26 18:24:07,374 	 INFO 	 ||Start: 744, End: 812
2025-03-26 18:24:07,399 	 INFO 	 ||Codeword: 10011000000
2025-03-26 18:24:07,401 	 INFO 	 ||Character:  
2025-03-26 18:24:07,414 	 INFO 	 ||Reading signal 10, between rows (817, 885)
2025-03-26 18:24:07,414 	 INFO 	 ||Start: 817, End: 885
2025-03-26 18:24:07,431 	 INFO 	 ||Codeword: 00110011111
2025-03-26 18:24:07,431 	 INFO 	 ||Character: O
2025-03-26 18:24:07,433 	 INFO 	 ||Reading signal 11, between rows (890, 958)
2025-03-26 18:24:07,434 	 INFO 	 ||Start: 890, End: 958
2025-03-26 18:24:07,451 	 INFO 	 ||Codeword: 10010011010
2025-03-26 18:24:07,451 	 INFO 	 ||Character: 

2025-03-26 18:24:07,453 	 INFO 	 Key 5, Colour B, Column 14
2025-03-26 18:24:07,508 	 INFO 	 |Reading key 5, column 14
2025-03-26 18:24:07,508 	 INFO 	 ||Reading signal 1, between rows (163, 231)
2025-03-26 18:24:07,508 	 INFO 	 ||Start: 163, End: 231
2025-03-26 18:24:07,527 	 INFO 	 ||Codeword: 11110010110
2025-03-26 18:24:07,527 	 INFO 	 ||Character: N
2025-03-26 18:24:07,530 	 INFO 	 ||Reading signal 2, between rows (236, 303)
2025-03-26 18:24:07,530 	 INFO 	 ||Start: 236, End: 303
2025-03-26 18:24:07,548 	 INFO 	 ||Codeword: 00110011111
2025-03-26 18:24:07,548 	 INFO 	 ||Character: O
2025-03-26 18:24:07,560 	 INFO 	 ||Reading signal 3, between rows (308, 376)
2025-03-26 18:24:07,561 	 INFO 	 ||Start: 308, End: 376
2025-03-26 18:24:07,578 	 INFO 	 ||Codeword: 11110100101
2025-03-26 18:24:07,578 	 INFO 	 ||Character: U
2025-03-26 18:24:07,580 	 INFO 	 ||Reading signal 4, between rows (381, 449)
2025-03-26 18:24:07,580 	 INFO 	 ||Start: 381, End: 449
2025-03-26 18:24:07,597 	 INFO 	 ||Codeword: 11110011001
2025-03-26 18:24:07,597 	 INFO 	 ||Character: I
2025-03-26 18:24:07,608 	 INFO 	 ||Reading signal 5, between rows (454, 521)
