5.0,0.0
6.0,0.1625
7.0,0.11875
8.0,0.3125
9.0,0.08125
10.0,0.015625
11.0,0.025
12.0,0.2875
13.0,0.0125
14.0,0.025
15.0,0.134375
16.0,0.0875
17.0,0.121875
18.0,0.159375
19.0,0.21875
20.0,0.31875
21.0,0.35
22.0,0.421875
23.0,0.50625
24.0,0.225
25.0,0.246875
26.0,0.315625
27.0,0.165625
28.0,0.2125
29.0,0.284375
