10.0,0.0
11.0,0.0
12.0,0.2875
13.0,0.0
14.0,0.0375
15.0,0.1
16.0,0.15625
17.0,0.1
18.0,0.125
19.0,0.28125
20.0,0.26875
21.0,0.3625
22.0,0.3875
23.0,0.40625
24.0,0.24375
25.0,0.275
26.0,0.33125
27.0,0.1875
28.0,0.26875
29.0,0.33125
30.0,0.3
