10.0,0.025
11.0,0.0
12.0,0.2125
13.0,0.0
14.0,0.025
15.0,0.1
16.0,0.0625
17.0,0.0375
18.0,0.09375
19.0,0.24375
20.0,0.3
21.0,0.4125
22.0,0.36875
23.0,0.5625
24.0,0.3
25.0,0.3
26.0,0.35625
27.0,0.175
28.0,0.2125
29.0,0.325
30.0,0.4
