Frame Index,Value,Change Type,State
0,30.0,,
1,30.0,,
2,30.0,,
3,30.0,,
4,30.0,,
5,30.0,,
6,30.0,,
7,30.0,,
8,30.0,,
9,29.0,,
10,29.0,,
11,29.0,,
12,29.0,,
13,27.0,,
14,32.0,,
15,35.0,,
16,35.0,,
17,37.0,,
18,37.0,,
19,37.0,,
20,35.0,,
21,35.0,,
22,34.0,,
23,34.0,,
24,34.0,,
25,32.0,,
26,32.0,,
27,32.0,,
28,29.0,,
29,29.0,,
30,29.0,,
31,29.0,,
32,27.0,,
33,27.0,,
34,27.0,,
35,27.0,,
36,27.0,,
37,27.0,,
38,25.0,,
39,29.0,,
40,27.0,,
41,27.0,,
42,27.0,,
43,27.0,,
44,25.0,,
45,25.0,,
46,25.0,,
47,25.0,,
48,24.0,,
49,24.0,,
50,24.0,,
51,24.0,,
52,24.0,,
53,25.0,,
54,25.0,,
55,25.0,,
56,24.0,,
57,24.0,,
58,24.0,,
59,25.0,,
60,22.0,,
61,24.0,,
62,24.0,,
63,24.0,,
64,20.0,,
65,22.0,,
66,22.0,,
67,22.0,,
68,20.0,,
69,20.0,,
70,20.0,,
71,22.0,,
72,22.0,,
73,22.0,,
74,62.0,up,
75,61.0,,
76,59.0,,
77,57.0,,1
78,56.0,,
79,56.0,,
80,56.0,,
81,44.0,,
82,25.0,,
83,25.0,,1
84,24.0,,
85,24.0,,
86,25.0,,
87,32.0,,
88,34.0,,
89,34.0,,
90,34.0,,1
91,35.0,,
92,35.0,,
93,140.0,,
94,243.0,,
95,243.0,,1
96,243.0,,
97,243.0,,
98,245.0,,
99,35.0,down,
100,34.0,,
101,35.0,,
102,35.0,,0
103,34.0,,
104,34.0,,
105,34.0,,
106,35.0,,
107,35.0,,
108,34.0,,0
109,34.0,,
110,32.0,,
111,241.0,up,
112,245.0,,
113,245.0,,
114,243.0,,1
115,247.0,,
116,245.0,,
117,247.0,,
118,19.0,down,
119,19.0,,
120,19.0,,0
121,19.0,,
122,20.0,,
123,7.0,,
124,8.0,,
125,8.0,,
126,10.0,,
127,10.0,,
128,10.0,,
129,14.0,,
130,29.0,,
131,30.0,,0
132,27.0,,
133,27.0,,
134,25.0,,
135,241.0,up,
136,247.0,,
137,247.0,,
138,245.0,,
139,245.0,,1
140,247.0,,
141,247.0,,
142,245.0,,
143,245.0,,1
144,248.0,,
145,248.0,,
146,248.0,,
147,189.0,down,
148,37.0,,
149,35.0,,
150,35.0,,
151,35.0,,0
152,35.0,,
153,35.0,,
154,238.0,up,
155,240.0,,1
156,243.0,,
157,243.0,,
158,245.0,,
159,216.0,down,
160,46.0,,
161,47.0,,
162,47.0,,
163,47.0,,0
164,47.0,,
165,47.0,,
166,228.0,up,
167,236.0,,1
168,243.0,,
169,241.0,,
170,243.0,,
171,223.0,,
172,41.0,down,
173,42.0,,
174,42.0,,
175,42.0,,0
176,42.0,,
177,42.0,,
178,19.0,,
179,5.0,,
180,7.0,,
181,8.0,,
182,8.0,,
183,248.0,up,
184,250.0,,
185,252.0,,
186,250.0,,1
187,248.0,,
188,250.0,,
189,250.0,,
190,250.0,,
191,250.0,,
192,250.0,,1
193,250.0,,
194,248.0,,
195,248.0,,
196,247.0,,
197,247.0,,
198,248.0,,
199,248.0,,1
200,250.0,,
201,250.0,,
202,250.0,,
203,248.0,,
204,250.0,,1
205,248.0,,
206,250.0,,
207,250.0,,
208,250.0,,
209,250.0,,
210,248.0,,1
211,248.0,,
212,248.0,,
213,252.0,,
214,250.0,,
215,248.0,,
216,248.0,,1
217,250.0,,
218,250.0,,
219,250.0,,
220,245.0,,
221,247.0,,
222,247.0,,
223,247.0,,1
224,247.0,,
225,247.0,,
226,247.0,,
227,247.0,,
228,247.0,,
229,248.0,,1
230,248.0,,
231,248.0,,
232,125.0,down,
233,5.0,,
234,7.0,,
235,8.0,,
236,7.0,,
237,7.0,,
238,10.0,,
239,54.0,up,
240,54.0,,1
241,54.0,,
242,52.0,,
243,52.0,,
244,51.0,,
245,49.0,,
246,49.0,,
247,49.0,,
248,49.0,,1
249,49.0,,
250,49.0,,
251,49.0,,
252,47.0,,1
253,47.0,,
254,49.0,,
255,47.0,,
256,228.0,,
257,243.0,,
258,245.0,,1
259,245.0,,
260,245.0,,
261,247.0,,
262,247.0,,
263,247.0,,
264,169.0,down,
265,41.0,,
266,41.0,,0
267,39.0,,
268,39.0,,
269,41.0,,
270,41.0,,
271,41.0,,
272,41.0,,
273,46.0,,
274,51.0,,
275,51.0,,
276,51.0,,
277,51.0,,0
278,51.0,,
279,51.0,,
280,47.0,,
281,46.0,,0
282,46.0,,
283,46.0,,
284,46.0,,
285,46.0,,
286,46.0,,
287,47.0,,
288,51.0,,
289,52.0,,0
290,51.0,,
291,51.0,,
292,35.0,,
293,3.0,,
294,5.0,,
295,7.0,,
296,7.0,,
297,7.0,,
298,8.0,,
299,245.0,up,
300,253.0,,
301,253.0,,1
302,252.0,,
303,253.0,,
304,252.0,,
305,252.0,,
306,250.0,,1
307,250.0,,
308,250.0,,
309,248.0,,
310,247.0,,
311,247.0,,
312,245.0,,
313,245.0,,1
314,245.0,,
315,245.0,,
316,245.0,,
317,245.0,,
318,245.0,,1
319,245.0,,
320,247.0,,
321,247.0,,
322,250.0,,
323,250.0,,
324,250.0,,
325,250.0,,1
326,250.0,,
327,250.0,,
328,250.0,,
329,250.0,,
330,250.0,,1
331,250.0,,
332,250.0,,
333,250.0,,
334,250.0,,
335,250.0,,
336,248.0,,
337,248.0,,1
338,248.0,,
339,248.0,,
340,248.0,,
341,248.0,,
342,248.0,,
343,248.0,,1
344,248.0,,
345,248.0,,
346,83.0,down,
347,7.0,,
348,5.0,,
349,7.0,,
350,7.0,,
351,7.0,,
352,209.0,up,
353,252.0,,
354,252.0,,1
355,252.0,,
356,248.0,,
357,248.0,,
358,248.0,,
359,248.0,,
360,247.0,,
361,247.0,,
362,245.0,,1
363,245.0,,
364,247.0,,
365,247.0,,
366,247.0,,1
367,247.0,,
368,247.0,,
369,245.0,,
370,245.0,,
371,248.0,,
372,247.0,,
373,243.0,,
374,247.0,,1
375,247.0,,
376,247.0,,
377,248.0,,
378,247.0,,
379,247.0,,1
380,247.0,,
381,248.0,,
382,247.0,,
383,248.0,,
384,248.0,,
385,248.0,,
386,247.0,,1
387,247.0,,
388,247.0,,
389,247.0,,
390,248.0,,1
391,248.0,,
392,250.0,,
393,250.0,,
394,250.0,,
395,248.0,,
396,147.0,down,
397,47.0,,
398,47.0,,0
399,47.0,,
400,49.0,,
401,27.0,,
402,3.0,,
403,5.0,,
404,7.0,,
405,8.0,,
406,8.0,,
407,8.0,,
408,241.0,up,
409,250.0,,1
410,250.0,,
411,250.0,,
412,248.0,,
413,236.0,,
414,44.0,down,
415,44.0,,0
416,42.0,,
417,42.0,,
418,42.0,,
419,42.0,,
420,216.0,up,
421,245.0,,
422,245.0,,1
423,245.0,,
424,245.0,,
425,247.0,,
426,248.0,,
427,248.0,,1
428,248.0,,
429,247.0,,
430,247.0,,
431,248.0,,
432,247.0,,
433,248.0,,
