Frame Index,Value,Change Type,State
0,255.0,,
1,252.0,,
2,252.0,,
3,255.0,,
4,255.0,,
5,255.0,,
6,255.0,,
7,255.0,,
8,255.0,,
9,252.0,,
10,240.0,,
11,8.0,,
12,10.0,,
13,12.0,,
14,12.0,,
15,12.0,,
16,12.0,,
17,12.0,,
18,12.0,,
19,18.0,,
20,18.0,,
21,18.0,,
22,15.0,,
23,15.0,,
24,15.0,,
25,15.0,,
26,18.0,,
27,20.0,,
28,20.0,,
29,20.0,,
30,20.0,,
31,20.0,,
32,20.0,,
33,20.0,,
34,22.0,,
35,22.0,,
36,22.0,,
37,25.0,,
38,25.0,,
39,25.0,,
40,25.0,,
41,25.0,,
42,28.0,,
43,28.0,,
44,28.0,,
45,25.0,,
46,28.0,,
47,28.0,,
48,28.0,,
49,30.0,,
50,30.0,,
51,30.0,,
52,32.0,,
53,32.0,,
54,32.0,,
55,32.0,,
56,32.0,,
57,32.0,,
58,32.0,,
59,32.0,,
60,32.0,,
61,32.0,,
62,32.0,,
63,32.0,,
64,32.0,,
65,32.0,,
66,35.0,,
67,35.0,,
68,35.0,,
69,35.0,,
70,115.0,up,
71,228.0,,
72,228.0,,1
73,225.0,,
74,225.0,,
75,222.0,,
76,228.0,,
77,225.0,,
78,225.0,,1
79,220.0,,
80,222.0,,1
81,222.0,,
82,222.0,,
83,225.0,,1
84,225.0,,
85,225.0,,
86,222.0,,
87,220.0,,
88,220.0,,
89,60.0,down,
90,35.0,,0
91,38.0,,
92,42.0,,
93,42.0,,0
94,198.0,up,
95,220.0,,
96,212.0,,
97,38.0,down,
98,38.0,,0
99,152.0,up,
100,218.0,,
101,218.0,,1
102,220.0,,
103,220.0,,
104,210.0,,1
105,38.0,down,
106,38.0,,0
107,30.0,,
108,30.0,,
109,62.0,up,1
110,228.0,,
111,228.0,,
112,228.0,,1
113,228.0,,
114,228.0,,1
115,222.0,,
116,222.0,,
117,222.0,,
118,225.0,,
119,225.0,,
120,222.0,,1
121,222.0,,
122,220.0,,1
123,60.0,down,
124,35.0,,
125,32.0,,0
126,28.0,,
127,30.0,,0
128,30.0,,
129,30.0,,
130,30.0,,0
131,30.0,,
132,30.0,,0
133,148.0,up,
134,225.0,,
135,225.0,,
136,225.0,,
137,225.0,,
138,228.0,,1
139,228.0,,
140,228.0,,1
141,228.0,,
142,228.0,,
143,228.0,,1
144,35.0,down,
145,35.0,,0
146,102.0,up,
147,222.0,,
148,222.0,,1
149,220.0,,
150,220.0,,
151,220.0,,1
152,225.0,,
153,225.0,,
154,225.0,,
155,222.0,,
156,225.0,,1
157,225.0,,
158,225.0,,
159,225.0,,1
160,38.0,down,
161,38.0,,
162,35.0,,0
163,28.0,,
164,30.0,,0
165,195.0,up,
166,222.0,,
167,212.0,,1
168,38.0,down,
169,38.0,,0
170,40.0,,
171,40.0,,
172,40.0,,0
173,212.0,up,
174,220.0,,
175,202.0,,
176,40.0,down,
177,40.0,,0
178,40.0,,
179,40.0,,
180,38.0,,0
181,32.0,,
182,32.0,,0
183,32.0,,
184,35.0,,
185,32.0,,0
186,225.0,up,
187,225.0,,1
188,225.0,,
189,225.0,,
190,222.0,,1
191,225.0,,
192,225.0,,
193,225.0,,
194,228.0,,
195,228.0,,1
196,225.0,,
197,222.0,,
198,220.0,,1
199,105.0,down,
200,35.0,,
201,38.0,,
202,45.0,,
203,45.0,,
204,42.0,,
205,40.0,,
206,40.0,,0
207,38.0,,
208,40.0,,
209,40.0,,0
210,40.0,,
211,40.0,,0
212,40.0,,
213,38.0,,
214,38.0,,
215,35.0,,
216,32.0,,
217,32.0,,0
218,32.0,,
219,32.0,,
220,192.0,up,
