Frame Index,Value,Change Type,State
0,34.0,,
1,34.0,,
2,32.0,,
3,32.0,,
4,32.0,,
5,34.0,,
6,34.0,,
7,32.0,,
8,32.0,,
9,32.0,,
10,32.0,,
11,39.0,,
12,39.0,,
13,42.0,,
14,45.0,,
15,45.0,,
16,42.0,,
17,45.0,,
18,42.0,,
19,42.0,,
20,39.0,,
21,39.0,,
22,39.0,,
23,39.0,,
24,39.0,,
25,39.0,,
26,39.0,,
27,39.0,,
28,39.0,,
29,39.0,,
30,39.0,,
31,37.0,,
32,34.0,,
33,34.0,,
34,34.0,,
35,34.0,,
36,34.0,,
37,34.0,,
38,34.0,,
39,34.0,,
40,34.0,,
41,34.0,,
42,34.0,,
43,34.0,,
44,34.0,,
45,34.0,,
46,32.0,,
47,32.0,,
48,32.0,,
49,32.0,,
50,32.0,,
51,32.0,,
52,32.0,,
53,32.0,,
54,32.0,,
55,32.0,,
56,32.0,,
57,32.0,,
58,32.0,,
59,32.0,,
60,32.0,,
61,32.0,,
62,32.0,,
63,34.0,,
64,34.0,,
65,32.0,,
66,34.0,,
67,34.0,,
68,34.0,,
69,32.0,,
70,134.0,up,
71,247.0,,
72,247.0,,1
73,247.0,,
74,247.0,,
75,244.0,,
76,21.0,down,
77,18.0,,
78,145.0,up,1
79,244.0,,
80,244.0,,1
81,116.0,down,
82,39.0,,
83,100.0,up,1
84,242.0,,
85,242.0,,
86,160.0,down,
87,39.0,,
88,39.0,,
89,26.0,,
90,26.0,,0
91,158.0,up,
92,244.0,,
93,242.0,,1
94,110.0,down,
95,42.0,,
96,105.0,up,
97,242.0,,
98,239.0,,1
99,176.0,down,
100,26.0,,
101,26.0,,0
102,34.0,,
103,37.0,,
104,121.0,up,1
105,239.0,,
106,242.0,,1
107,139.0,down,
108,26.0,,
109,87.0,up,1
110,244.0,,
111,244.0,,
112,242.0,,1
113,242.0,,
114,242.0,,1
115,247.0,,
116,250.0,,
117,250.0,,
118,242.0,,
119,242.0,,
120,239.0,,1
121,239.0,,
122,239.0,,1
123,244.0,,
124,242.0,,
125,208.0,down,0
126,24.0,,
127,24.0,,0
128,216.0,up,
129,242.0,,
130,242.0,,1
131,242.0,,
132,242.0,,1
133,242.0,,
134,247.0,,
135,250.0,,
136,244.0,,
137,244.0,,
138,200.0,down,0
139,45.0,,
140,42.0,,0
141,42.0,,
142,42.0,,
143,42.0,,0
144,26.0,,
145,26.0,,0
146,129.0,up,
147,250.0,,
148,247.0,,1
149,142.0,down,
150,37.0,,
151,37.0,,0
152,247.0,up,
153,247.0,,
154,187.0,down,
155,39.0,,
156,39.0,,0
157,218.0,up,
158,242.0,,
159,242.0,,1
160,244.0,,
161,244.0,,
162,197.0,down,0
163,24.0,,
164,26.0,,0
165,223.0,up,
166,242.0,,
167,242.0,,1
168,247.0,,
169,247.0,,1
170,247.0,,
171,247.0,,
172,247.0,,1
173,244.0,,
174,244.0,,
175,244.0,,
176,247.0,,
177,247.0,,1
178,244.0,,
179,244.0,,
180,226.0,,1
