Frame Index,Value,Change Type,State
0,134.0,,
1,134.0,,
2,134.0,,
3,133.0,,
4,133.0,,
5,132.0,,
6,133.0,,
7,134.0,,
8,140.0,,
9,144.0,,
10,145.0,,
11,145.0,,
12,146.0,,
13,147.0,,
14,148.0,,
15,149.0,,
16,148.0,,
17,149.0,,
18,149.0,,
19,150.0,,
20,149.0,,
21,150.0,,
22,150.0,,
23,150.0,,
24,150.0,,
25,151.0,,
26,151.0,,
27,151.0,,
28,151.0,,
29,151.0,,
30,151.0,,
31,150.0,,
32,152.0,,
33,152.0,,
34,152.0,,
35,152.0,,
36,152.0,,
37,153.0,,
38,154.0,,
39,233.0,up,
40,234.0,,
41,232.0,,
42,232.0,,
43,231.0,,
44,229.0,,
45,231.0,,
46,230.0,,
47,227.0,,
48,228.0,,
49,230.0,,
50,229.0,,0
51,137.0,down,
52,142.0,,
53,143.0,,
54,145.0,,
55,147.0,,0
56,232.0,up,
57,232.0,,
58,233.0,,
59,232.0,,
60,230.0,,
61,227.0,,
62,228.0,,
63,227.0,,
64,226.0,,
65,225.0,,
66,225.0,,
67,226.0,,0
68,136.0,down,
69,138.0,,
70,139.0,,
71,141.0,,
72,142.0,,
73,142.0,,
74,140.0,,
75,142.0,,
76,142.0,,
77,142.0,,
78,144.0,,
79,144.0,,
80,144.0,,
81,144.0,,
82,144.0,,
83,144.0,,
84,146.0,,
85,146.0,,
86,146.0,,0
87,229.0,up,
88,231.0,,
89,230.0,,
90,228.0,,
91,226.0,,
92,228.0,,
93,227.0,,
94,227.0,,
95,229.0,,
96,228.0,,
97,228.0,,
98,226.0,,
99,220.0,,
100,142.0,down,
101,141.0,,
102,141.0,,
103,143.0,,
104,145.0,,
105,145.0,,
106,146.0,,
107,148.0,,
108,148.0,,
109,149.0,,
110,149.0,,
111,149.0,,
112,147.0,,
113,148.0,,
114,149.0,,
115,149.0,,
116,149.0,,
117,149.0,,
118,150.0,,
119,150.0,,
120,151.0,,
121,151.0,,
122,150.0,,
123,150.0,,
124,150.0,,
125,151.0,,
126,152.0,,
127,152.0,,
128,152.0,,
129,152.0,,
130,151.0,,
131,152.0,,
132,152.0,,
133,152.0,,
134,152.0,,
135,153.0,,
136,153.0,,
137,153.0,,
138,153.0,,
139,153.0,,
140,150.0,,
141,151.0,,
142,152.0,,
143,151.0,,
144,151.0,,
145,151.0,,
146,151.0,,
147,150.0,,
148,150.0,,
149,150.0,,
150,149.0,,
151,148.0,,
152,147.0,,
153,148.0,,
154,148.0,,
155,148.0,,
156,149.0,,
157,148.0,,
158,150.0,,
159,150.0,,
160,149.0,,
161,150.0,,
162,150.0,,
163,151.0,,
164,151.0,,
165,152.0,,
166,152.0,,
167,155.0,,
168,155.0,,
169,157.0,,
170,160.0,,
171,159.0,,
172,162.0,,
173,161.0,,
174,163.0,,
175,164.0,,
176,163.0,,
