Frame Index,Value,Change Type,State
0,10.0,,
1,10.0,,
2,10.0,,
3,10.0,,
4,10.0,,
5,10.0,,
6,10.0,,
7,10.0,,
8,10.0,,
9,10.0,,
10,10.0,,
11,5.0,,
12,10.0,,
13,15.0,,
14,50.0,up,
15,60.0,,
16,65.0,,
17,65.0,,
18,65.0,,
19,65.0,,
20,60.0,,
21,60.0,,
22,60.0,,
23,55.0,,
24,55.0,,
25,55.0,,
26,50.0,,
27,50.0,,
28,45.0,,
29,45.0,,
30,45.0,,
31,45.0,,
32,45.0,,
33,45.0,,
34,45.0,,
35,45.0,,
36,45.0,,
37,45.0,,
38,40.0,,
39,35.0,,
40,35.0,,
41,35.0,,
42,35.0,,
43,40.0,,
44,40.0,,
45,35.0,,
46,35.0,,
47,40.0,,
48,35.0,,
49,35.0,,
50,35.0,,
51,35.0,,
52,35.0,,
53,35.0,,
54,35.0,,
55,35.0,,
56,35.0,,
57,30.0,,
58,35.0,,
59,35.0,,
60,35.0,,
61,35.0,,
62,35.0,,
63,35.0,,
64,35.0,,
65,35.0,,
66,35.0,,
67,35.0,,
68,35.0,,
69,35.0,,
70,35.0,,
71,35.0,,
72,35.0,,
73,30.0,,
74,20.0,,
75,15.0,,
76,15.0,,
77,15.0,,0
78,10.0,,
79,10.0,,
80,10.0,,
81,155.0,,
82,200.0,,
83,200.0,,0
84,200.0,,
85,200.0,,
86,170.0,down,
87,35.0,,
88,35.0,,
89,35.0,,
90,35.0,,0
91,40.0,,
92,40.0,,
93,20.0,,
94,5.0,,
95,0.0,,0
96,0.0,,
97,0.0,,
98,65.0,up,
99,210.0,,
100,215.0,,
101,220.0,,
102,225.0,,1
103,225.0,,
104,225.0,,
105,200.0,,
106,35.0,down,
107,35.0,,
108,30.0,,0
109,30.0,,
110,30.0,,
111,5.0,,
112,0.0,,
113,5.0,,
114,5.0,,0
115,0.0,,
116,0.0,,
117,90.0,up,
118,195.0,,
119,200.0,,
120,205.0,,1
121,205.0,,
122,205.0,,
123,15.0,down,
124,15.0,,
125,20.0,,
126,25.0,,
127,25.0,,
128,30.0,,
129,120.0,up,
130,220.0,,
131,215.0,,1
132,210.0,,
133,210.0,,
134,210.0,,
135,210.0,,
136,205.0,,
137,205.0,,
138,205.0,,
139,205.0,,1
140,205.0,,
141,205.0,,
142,210.0,,
143,210.0,,1
144,210.0,,
145,210.0,,
146,210.0,,
147,210.0,,
148,210.0,,
149,210.0,,
150,210.0,,
151,210.0,,1
152,210.0,,
153,210.0,,
154,210.0,,
155,210.0,,1
156,205.0,,
157,210.0,,
158,205.0,,
159,210.0,,
160,215.0,,
161,215.0,,
162,215.0,,
163,220.0,,1
164,220.0,,
165,215.0,,
166,215.0,,
167,215.0,,1
168,220.0,,
169,215.0,,
170,215.0,,
171,220.0,,
172,225.0,,
173,230.0,,
174,235.0,,
175,235.0,,1
176,240.0,,
177,240.0,,
178,95.0,down,
179,25.0,,
180,25.0,,
181,30.0,,
182,50.0,,
183,230.0,up,
184,225.0,,
185,225.0,,
186,225.0,,1
187,220.0,,
188,220.0,,
189,220.0,,
190,220.0,,
191,220.0,,
192,220.0,,1
193,220.0,,
194,220.0,,
195,215.0,,
196,205.0,,
197,205.0,,
198,205.0,,
199,205.0,,1
200,205.0,,
201,205.0,,
202,205.0,,
203,205.0,,
204,210.0,,1
205,210.0,,
206,210.0,,
207,210.0,,
208,215.0,,
209,215.0,,
210,215.0,,1
211,215.0,,
212,210.0,,
213,210.0,,
214,210.0,,
215,215.0,,
216,215.0,,1
217,215.0,,
218,215.0,,
219,215.0,,
220,210.0,,
221,210.0,,
222,210.0,,
223,210.0,,1
224,210.0,,
225,210.0,,
226,215.0,,
227,210.0,,
228,215.0,,
229,215.0,,1
230,215.0,,
231,215.0,,
232,10.0,down,
233,20.0,,
234,30.0,,
235,30.0,,
236,30.0,,
237,35.0,,
238,110.0,up,
239,220.0,,
240,220.0,,1
241,220.0,,
242,220.0,,
243,215.0,,
244,220.0,,
245,220.0,,
246,220.0,,
247,220.0,,
248,220.0,,1
249,220.0,,
250,215.0,,
251,40.0,down,
252,40.0,,0
253,40.0,,
254,45.0,,
255,45.0,,
256,195.0,up,
257,210.0,,
258,210.0,,1
259,210.0,,
260,210.0,,
261,205.0,,
262,205.0,,
263,205.0,,
264,40.0,down,
265,25.0,,
266,25.0,,0
267,25.0,,
268,25.0,,
269,25.0,,
270,25.0,,
271,25.0,,
272,25.0,,
273,30.0,,
274,40.0,,
275,35.0,,
276,35.0,,
277,35.0,,0
278,35.0,,
279,35.0,,
280,15.0,,
281,20.0,,0
282,20.0,,
283,25.0,,
284,25.0,,
285,25.0,,
286,25.0,,
287,225.0,up,
288,230.0,,
289,230.0,,1
290,230.0,,
291,230.0,,
292,130.0,down,
293,15.0,,
294,25.0,,
295,30.0,,
296,35.0,,
297,35.0,,
298,35.0,,
299,230.0,up,
300,230.0,,
301,225.0,,1
302,225.0,,
303,220.0,,
304,225.0,,
305,230.0,,
306,225.0,,1
307,225.0,,
308,220.0,,
309,220.0,,
310,215.0,,
311,215.0,,
312,215.0,,
313,215.0,,1
314,210.0,,
315,210.0,,
316,215.0,,
317,215.0,,
318,215.0,,1
319,215.0,,
320,215.0,,
321,215.0,,
322,215.0,,
323,215.0,,
324,215.0,,
325,220.0,,1
326,215.0,,
327,220.0,,
328,220.0,,
329,220.0,,
330,215.0,,1
331,220.0,,
332,215.0,,
333,215.0,,
334,215.0,,
335,215.0,,
336,220.0,,
337,220.0,,1
338,220.0,,
339,220.0,,
340,220.0,,
341,220.0,,
342,225.0,,
343,225.0,,1
344,220.0,,
345,210.0,,
346,10.0,down,
347,20.0,,
348,25.0,,
349,30.0,,
350,35.0,,
351,35.0,,
352,195.0,up,
353,230.0,,
354,230.0,,1
355,225.0,,
356,225.0,,
357,220.0,,
358,220.0,,
359,215.0,,
360,220.0,,
361,220.0,,
362,220.0,,1
363,220.0,,
364,220.0,,
365,220.0,,
366,225.0,,1
367,230.0,,
368,230.0,,
369,230.0,,
370,230.0,,
371,215.0,,
372,30.0,down,
373,30.0,,
374,25.0,,0
375,25.0,,
376,25.0,,
377,200.0,up,
378,215.0,,
379,215.0,,1
380,215.0,,
381,210.0,,
382,165.0,down,
383,35.0,,
384,35.0,,
385,35.0,,
386,35.0,,0
387,35.0,,
388,65.0,up,
389,225.0,,
390,225.0,,1
391,225.0,,
392,220.0,,
393,225.0,,
394,220.0,,
395,220.0,,
396,35.0,down,
397,35.0,,
398,30.0,,0
399,30.0,,
400,30.0,,
401,5.0,,
402,10.0,,
403,15.0,,
404,20.0,,
405,25.0,,
