Frame Index,Value,Change Type,State
0,246.0,,
1,246.0,,
2,246.0,,
3,246.0,,
4,246.0,,
5,246.0,,
6,246.0,,
7,246.0,,
8,248.0,,
9,246.0,,
10,224.0,,
11,7.0,,
12,7.0,,
13,11.0,,
14,11.0,,
15,11.0,,
16,11.0,,
17,11.0,,
18,11.0,,
19,13.0,,
20,13.0,,
21,13.0,,
22,15.0,,
23,13.0,,
24,13.0,,
25,15.0,,
26,15.0,,
27,17.0,,
28,17.0,,
29,17.0,,
30,17.0,,
31,20.0,,
32,20.0,,
33,17.0,,
34,22.0,,
35,22.0,,
36,22.0,,
37,22.0,,
38,22.0,,
39,20.0,,
40,22.0,,
41,22.0,,
42,24.0,,
43,24.0,,
44,24.0,,
45,26.0,,
46,26.0,,
47,28.0,,
48,28.0,,
49,28.0,,
50,28.0,,
51,28.0,,
52,31.0,,
53,31.0,,
54,31.0,,
55,28.0,,
56,31.0,,
57,31.0,,
58,31.0,,
59,31.0,,
60,28.0,,
61,28.0,,
62,31.0,,
63,31.0,,
64,31.0,,
65,31.0,,
66,33.0,,
67,33.0,,
68,33.0,,
69,33.0,,
70,129.0,up,
71,255.0,,
72,253.0,,1
73,142.0,down,
74,46.0,,
75,68.0,,
76,251.0,up,
77,248.0,,
78,203.0,down,0
79,26.0,,
80,28.0,,0
81,35.0,,
82,35.0,,
83,107.0,up,1
84,253.0,,
85,251.0,,
86,177.0,down,
87,37.0,,
88,37.0,,
89,33.0,,
90,31.0,,0
91,161.0,up,
92,248.0,,
93,246.0,,1
94,116.0,down,
95,37.0,,
96,102.0,up,
97,251.0,,
98,251.0,,1
99,248.0,,
100,248.0,,
101,248.0,,1
102,109.0,down,
103,35.0,,
104,113.0,up,1
105,248.0,,
106,248.0,,1
107,142.0,down,
108,28.0,,
109,31.0,,0
110,33.0,,
111,33.0,,
112,35.0,,0
113,35.0,,
114,35.0,,0
115,231.0,up,
116,242.0,,
117,220.0,,
118,35.0,down,
119,35.0,,
120,196.0,up,1
121,246.0,,
122,246.0,,1
123,246.0,,
124,246.0,,
125,207.0,down,0
126,24.0,,
127,24.0,,0
128,214.0,up,
129,251.0,,
130,248.0,,1
131,246.0,,
132,246.0,,1
133,185.0,down,
134,39.0,,
135,37.0,,
136,244.0,up,
137,248.0,,
138,209.0,down,0
139,33.0,,
140,33.0,,0
141,203.0,up,
142,246.0,,
143,248.0,,1
144,28.0,down,
145,28.0,,0
146,118.0,up,
147,248.0,,
148,248.0,,1
149,248.0,,
150,248.0,,
151,248.0,,1
152,46.0,down,
153,41.0,,
154,163.0,up,
155,246.0,,
156,248.0,,1
157,246.0,,
158,246.0,,
159,246.0,,1
160,244.0,,
161,246.0,,
162,209.0,down,0
163,28.0,,
164,28.0,,0
165,35.0,,
166,35.0,,
167,35.0,,0
168,37.0,,
169,37.0,,0
170,190.0,up,
171,248.0,,
172,246.0,,1
173,72.0,down,
174,44.0,,
175,37.0,,
176,33.0,,
177,35.0,,0
178,33.0,,
179,35.0,,
180,35.0,,0
181,31.0,,
182,31.0,,0
183,198.0,up,
184,248.0,,
185,248.0,,1
186,248.0,,
187,248.0,,1
188,246.0,,
189,244.0,,
190,244.0,,1
191,244.0,,
192,244.0,,
193,244.0,,
194,246.0,,
195,246.0,,1
196,246.0,,
197,246.0,,
198,244.0,,1
199,100.0,down,
200,35.0,,
201,120.0,up,
202,251.0,,
203,251.0,,
204,153.0,down,
205,31.0,,
206,33.0,,0
207,246.0,up,
208,246.0,,
209,205.0,down,0
210,28.0,,
211,28.0,,0
212,216.0,up,
213,251.0,,
214,251.0,,
215,39.0,down,
216,31.0,,
217,33.0,,0
218,33.0,,
219,31.0,,
220,214.0,up,
221,248.0,,
222,251.0,,
223,251.0,,
224,251.0,,1
225,251.0,,
226,248.0,,
227,251.0,,1
228,65.0,down,
229,39.0,,0
230,146.0,up,
231,248.0,,
232,246.0,,
233,246.0,,
234,246.0,,
235,244.0,,1
236,246.0,,
237,248.0,,
238,248.0,,
239,248.0,,
240,248.0,,
241,246.0,,
242,244.0,,
243,244.0,,
244,244.0,,1
245,142.0,down,
246,44.0,,
247,72.0,up,1
248,248.0,,
249,248.0,,
250,248.0,,
251,248.0,,
252,246.0,,1
253,248.0,,
254,248.0,,
255,227.0,,1
256,28.0,down,
257,28.0,,
258,201.0,up,
259,251.0,,
260,251.0,,
261,246.0,,
262,246.0,,1
263,246.0,,
264,244.0,,
265,244.0,,1
266,87.0,down,
267,31.0,,
268,102.0,up,1
269,246.0,,
270,248.0,,
271,248.0,,
272,246.0,,
273,244.0,,1
274,31.0,down,
275,28.0,,
276,161.0,up,
277,246.0,,
278,246.0,,1
279,248.0,,
280,244.0,,
281,233.0,,
282,31.0,down,
283,31.0,,
284,185.0,up,1
285,248.0,,
286,248.0,,1
287,50.0,down,
288,41.0,,
289,120.0,up,1
290,246.0,,
291,246.0,,
292,246.0,,
293,248.0,,
294,244.0,,
295,26.0,down,
296,26.0,,0
297,146.0,up,
298,248.0,,
299,248.0,,
300,248.0,,
301,248.0,,
302,248.0,,1
303,244.0,,
304,244.0,,1
305,244.0,,
306,244.0,,
307,244.0,,1
308,246.0,,
309,246.0,,
310,246.0,,
311,244.0,,
312,242.0,,
313,166.0,down,
314,31.0,,
315,31.0,,0
316,35.0,,
317,35.0,,
318,120.0,up,1
319,248.0,,
320,248.0,,
321,148.0,down,
322,37.0,,
323,39.0,,0
324,244.0,up,
325,246.0,,
326,248.0,,1
327,248.0,,
328,248.0,,
329,137.0,down,
330,31.0,,
331,31.0,,
332,28.0,,
333,28.0,,0
334,161.0,up,
335,248.0,,
336,251.0,,1
337,251.0,,
338,251.0,,
339,251.0,,
340,251.0,,
341,248.0,,1
342,248.0,,
343,246.0,,
344,246.0,,1
345,68.0,down,
346,31.0,,
347,98.0,up,1
348,246.0,,
349,246.0,,1
350,153.0,down,
351,31.0,,
352,31.0,,0
353,248.0,up,
354,248.0,,
355,248.0,,1
356,246.0,,
357,246.0,,1
358,87.0,down,
359,39.0,,
360,124.0,up,
361,246.0,,
362,246.0,,1
363,246.0,,
364,244.0,,
365,242.0,,1
366,28.0,down,
367,28.0,,
368,28.0,,
369,26.0,,
370,28.0,,0
371,224.0,up,
372,244.0,,
373,231.0,,1
374,39.0,down,
375,39.0,,0
376,201.0,up,
377,246.0,,
378,246.0,,
379,246.0,,
380,244.0,,
381,244.0,,1
382,246.0,,
383,244.0,,1
384,39.0,down,
385,37.0,,
386,35.0,,0
387,28.0,,
388,28.0,,0
389,28.0,,
390,31.0,,
391,31.0,,0
392,248.0,up,
393,248.0,,1
394,248.0,,
395,248.0,,
396,248.0,,1
397,153.0,down,
398,41.0,,
399,52.0,,
400,251.0,up,
401,251.0,,1
402,179.0,down,
403,37.0,,
404,35.0,,0
405,28.0,,
406,28.0,,
407,153.0,up,
408,248.0,,
409,248.0,,
410,122.0,down,
411,39.0,,
412,100.0,up,1
413,251.0,,
414,251.0,,
415,172.0,down,0
416,39.0,,
417,39.0,,0
418,246.0,up,
419,246.0,,
420,198.0,down,
421,33.0,,
422,35.0,,0
423,231.0,up,
424,244.0,,
425,220.0,,
426,24.0,down,
427,24.0,,
428,24.0,,
429,26.0,,
430,26.0,,
431,26.0,,
432,26.0,,
433,26.0,,
434,24.0,,
435,24.0,,
436,22.0,,
437,22.0,,
438,22.0,,
439,17.0,,
440,17.0,,
441,17.0,,
442,15.0,,
443,15.0,,
444,15.0,,
445,11.0,,
446,11.0,,
447,11.0,,
448,11.0,,
449,11.0,,
450,11.0,,
451,9.0,,
452,9.0,,
453,9.0,,
454,7.0,,
455,4.0,,
456,4.0,,
457,4.0,,
458,4.0,,
459,2.0,,
460,4.0,,
461,2.0,,
462,2.0,,
463,0.0,,
