Frame Index,Value,Change Type,State
0,241.0,,
1,241.0,,
2,241.0,,
3,241.0,,
4,241.0,,
5,241.0,,
6,241.0,,
7,241.0,,
8,241.0,,
9,241.0,,
10,191.0,,
11,2.0,,
12,2.0,,
13,2.0,,
14,2.0,,
15,2.0,,
16,5.0,,
17,5.0,,
18,5.0,,
19,5.0,,
20,7.0,,
21,7.0,,
22,7.0,,
23,7.0,,
24,7.0,,
25,7.0,,
26,11.0,,
27,11.0,,
28,11.0,,
29,11.0,,
30,11.0,,
31,11.0,,
32,11.0,,
33,11.0,,
34,11.0,,
35,11.0,,
36,16.0,,
37,18.0,,
38,18.0,,
39,18.0,,
40,18.0,,
41,18.0,,
42,18.0,,
43,18.0,,
44,21.0,,
45,21.0,,
46,21.0,,
47,21.0,,
48,21.0,,
49,21.0,,
50,21.0,,
51,21.0,,
52,21.0,,
53,21.0,,
54,23.0,,
55,23.0,,
56,25.0,,
57,25.0,,
58,25.0,,
59,25.0,,
60,28.0,,
61,28.0,,
62,28.0,,
63,25.0,,
64,28.0,,
65,28.0,,
66,28.0,,
67,28.0,,
68,28.0,,
69,28.0,,
70,184.0,up,
71,248.0,,
72,255.0,,1
73,253.0,,
74,253.0,,
75,253.0,,
76,248.0,,
77,250.0,,
78,250.0,,1
79,250.0,,
80,250.0,,1
81,250.0,,
82,250.0,,
83,250.0,,1
84,248.0,,
85,248.0,,
86,122.0,down,
87,28.0,,
88,25.0,,
89,23.0,,
90,23.0,,0
91,204.0,up,
92,239.0,,
93,244.0,,1
94,244.0,,
95,246.0,,
96,198.0,down,
97,25.0,,
98,23.0,,0
99,214.0,up,
100,244.0,,
101,246.0,,1
102,246.0,,
103,246.0,,
104,248.0,,1
105,246.0,,
106,246.0,,1
107,83.0,down,
108,28.0,,
109,154.0,up,1
110,246.0,,
111,248.0,,
112,250.0,,1
113,250.0,,
114,244.0,,1
115,21.0,down,
116,21.0,,
117,172.0,up,
118,246.0,,
119,248.0,,
120,248.0,,1
121,248.0,,
122,237.0,,1
123,25.0,down,
124,25.0,,
125,25.0,,0
126,23.0,,
127,23.0,,0
128,244.0,up,
129,248.0,,
130,223.0,,1
131,23.0,down,
132,23.0,,0
133,211.0,up,
134,241.0,,
135,230.0,,
136,23.0,down,
137,23.0,,
138,188.0,up,1
139,246.0,,
140,246.0,,1
141,246.0,,
142,246.0,,
143,225.0,,1
144,21.0,down,
145,23.0,,0
146,179.0,up,
147,244.0,,
148,246.0,,1
149,246.0,,
150,248.0,,
151,248.0,,1
152,250.0,,
153,250.0,,
154,250.0,,
155,248.0,,
156,248.0,,1
157,248.0,,
158,248.0,,
159,248.0,,1
160,250.0,,
161,250.0,,
162,168.0,down,0
163,28.0,,
164,28.0,,0
165,244.0,up,
166,244.0,,
167,246.0,,1
168,248.0,,
169,248.0,,1
170,248.0,,
171,248.0,,
172,248.0,,1
173,248.0,,
174,246.0,,
175,181.0,down,
176,28.0,,
177,25.0,,0
178,25.0,,
179,25.0,,
180,25.0,,0
181,23.0,,
182,25.0,,0
183,25.0,,
184,25.0,,
185,110.0,up,1
186,248.0,,
187,248.0,,1
188,250.0,,
189,250.0,,
190,248.0,,1
191,83.0,down,
