Frame Index,Value,Change Type,State
0,130.0,,
1,129.0,,
2,129.0,,
3,127.0,,
4,127.0,,
5,127.0,,
6,127.0,,
7,127.0,,
8,130.0,,
9,133.0,,
10,137.0,,
11,138.0,,
12,139.0,,
13,139.0,,
14,141.0,,
15,141.0,,
16,142.0,,
17,142.0,,
18,142.0,,
19,142.0,,
20,142.0,,
21,142.0,,
22,143.0,,
23,143.0,,
24,143.0,,
25,143.0,,
26,143.0,,
27,143.0,,
28,143.0,,
29,143.0,,
30,143.0,,
31,143.0,,
32,143.0,,
33,144.0,,
34,144.0,,
35,144.0,,
36,145.0,,
37,146.0,,
38,146.0,,
39,232.0,up,
40,231.0,,
41,230.0,,
42,230.0,,
43,227.0,,
44,227.0,,
45,227.0,,
46,225.0,,
47,225.0,,
48,223.0,,
49,224.0,,
50,224.0,,0
51,133.0,down,
52,132.0,,
53,134.0,,
54,135.0,,
55,137.0,,0
56,229.0,up,
57,227.0,,
58,226.0,,
59,225.0,,
60,224.0,,
61,224.0,,
62,223.0,,
63,223.0,,
64,222.0,,
65,222.0,,
66,223.0,,
67,223.0,,0
68,122.0,down,
69,124.0,,
70,127.0,,
71,129.0,,
72,131.0,,
73,132.0,,
74,134.0,,
75,133.0,,
76,134.0,,
77,135.0,,
78,137.0,,
79,138.0,,
80,138.0,,
81,139.0,,
82,139.0,,
83,139.0,,
84,137.0,,
85,138.0,,
86,138.0,,0
87,217.0,up,
88,228.0,,
89,227.0,,
90,226.0,,
91,225.0,,
92,225.0,,
93,223.0,,
94,224.0,,
95,223.0,,
96,223.0,,
97,224.0,,
98,224.0,,
99,212.0,down,
100,127.0,,
101,129.0,,
102,133.0,,
103,134.0,,
104,135.0,,
105,136.0,,
106,137.0,,
107,139.0,,
108,138.0,,
109,138.0,,
110,139.0,,
111,139.0,,
112,137.0,,
113,137.0,,
114,139.0,,
115,140.0,,
116,141.0,,
117,141.0,,
118,141.0,,
119,141.0,,
120,142.0,,
121,142.0,,
122,142.0,,
123,143.0,,
124,143.0,,
125,143.0,,
126,142.0,,
127,143.0,,
128,142.0,,
129,143.0,,
130,142.0,,
131,142.0,,
132,143.0,,
133,143.0,,
134,142.0,,
135,143.0,,
136,143.0,,
137,143.0,,
138,143.0,,
139,143.0,,
140,143.0,,
141,145.0,,
142,145.0,,
143,146.0,,
144,146.0,,
145,146.0,,
146,146.0,,
147,146.0,,
148,146.0,,
149,145.0,,
150,144.0,,
151,144.0,,
152,144.0,,
153,143.0,,
154,143.0,,
155,143.0,,
156,142.0,,
157,140.0,,
158,141.0,,
159,139.0,,
160,139.0,,
161,139.0,,
162,136.0,,
163,134.0,,
164,134.0,,
165,135.0,,
166,136.0,,
167,140.0,,
168,142.0,,
169,145.0,,
170,147.0,,
171,150.0,,
172,152.0,,
173,154.0,,
174,155.0,,
175,157.0,,
176,157.0,,
