Frame Index,Value,Change Type,State
0,26.0,,
1,26.0,,
2,26.0,,
3,26.0,,
4,26.0,,
5,26.0,,
6,26.0,,
7,26.0,,
8,23.0,,
9,23.0,,
10,26.0,,
11,46.0,,
12,49.0,,
13,49.0,,
14,52.0,,
15,52.0,,
16,52.0,,
17,52.0,,
18,49.0,,
19,49.0,,
20,49.0,,
21,49.0,,
22,46.0,,
23,49.0,,
24,46.0,,
25,46.0,,
26,46.0,,
27,46.0,,
28,46.0,,
29,42.0,,
30,46.0,,
31,42.0,,
32,42.0,,
33,42.0,,
34,42.0,,
35,42.0,,
36,42.0,,
37,39.0,,
38,39.0,,
39,39.0,,
40,39.0,,
41,39.0,,
42,39.0,,
43,39.0,,
44,39.0,,
45,39.0,,
46,39.0,,
47,39.0,,
48,39.0,,
49,39.0,,
50,39.0,,
51,39.0,,
52,39.0,,
53,39.0,,
54,36.0,,
55,36.0,,
56,36.0,,
57,36.0,,
58,36.0,,
59,36.0,,
60,36.0,,
61,36.0,,
62,36.0,,
63,36.0,,
64,33.0,,
65,36.0,,
66,36.0,,
67,36.0,,
68,36.0,,
69,36.0,,
70,101.0,up,
71,245.0,,
72,248.0,,1
73,252.0,,
74,255.0,,
75,255.0,,
76,29.0,down,
77,29.0,,
78,124.0,up,1
79,245.0,,
80,245.0,,1
81,245.0,,
82,245.0,,
83,235.0,,1
84,33.0,down,
85,33.0,,
86,154.0,up,
87,245.0,,
88,248.0,,
89,59.0,down,
90,36.0,,0
91,131.0,up,
92,248.0,,
93,248.0,,1
94,248.0,,
95,252.0,,
96,242.0,,
97,36.0,down,
98,36.0,,0
99,144.0,up,
100,242.0,,
101,242.0,,1
102,242.0,,
103,245.0,,
104,232.0,,1
105,39.0,down,
106,39.0,,0
107,33.0,,
108,29.0,,
109,33.0,,0
110,39.0,,
111,39.0,,
112,39.0,,0
113,39.0,,
114,42.0,,0
115,219.0,up,
116,239.0,,
117,226.0,,
118,42.0,down,
119,42.0,,
120,39.0,,0
121,39.0,,
122,39.0,,0
123,229.0,up,
124,239.0,,
125,216.0,,1
126,29.0,down,
127,29.0,,0
128,190.0,up,
129,242.0,,
130,242.0,,1
131,242.0,,
132,242.0,,1
133,248.0,,
134,252.0,,
135,252.0,,
136,252.0,,
137,252.0,,
138,252.0,,1
139,255.0,,
140,255.0,,1
141,255.0,,
142,255.0,,
143,255.0,,1
144,49.0,down,
145,36.0,,0
146,88.0,up,
147,248.0,,
148,248.0,,1
149,248.0,,
150,252.0,,
151,252.0,,1
152,252.0,,
153,252.0,,
154,252.0,,
155,252.0,,
156,252.0,,1
157,248.0,,
158,245.0,,
159,245.0,,1
160,248.0,,
161,248.0,,
162,219.0,down,0
163,29.0,,
164,29.0,,0
165,203.0,up,
166,239.0,,
167,229.0,,1
168,36.0,down,
169,36.0,,0
170,36.0,,
171,39.0,,
172,39.0,,0
173,226.0,up,
174,245.0,,
175,245.0,,
176,248.0,,
177,252.0,,1
178,252.0,,
179,248.0,,
180,245.0,,1
181,36.0,down,
182,36.0,,0
183,39.0,,
184,46.0,,
185,46.0,,0
186,42.0,,
187,42.0,,0
188,42.0,,
189,49.0,,
190,46.0,,0
191,42.0,,
192,39.0,,
193,39.0,,
194,242.0,up,
195,245.0,,1
196,206.0,down,
197,49.0,,
198,46.0,,0
199,36.0,,
200,36.0,,
201,36.0,,
202,36.0,,
203,36.0,,
204,177.0,up,
205,248.0,,
206,248.0,,1
207,85.0,down,
208,33.0,,
209,33.0,,0
210,36.0,,
211,33.0,,0
212,193.0,up,
213,245.0,,
214,248.0,,
215,69.0,down,
216,36.0,,
217,36.0,,0
218,36.0,,
219,36.0,,
220,190.0,up,
221,245.0,,
222,245.0,,
223,252.0,,
224,248.0,,1
225,193.0,down,
226,49.0,,
227,49.0,,0
228,49.0,,
229,46.0,,0
230,46.0,,
231,42.0,,
232,42.0,,
233,177.0,up,
234,245.0,,
235,245.0,,1
236,248.0,,
237,252.0,,
238,252.0,,
239,248.0,,
240,252.0,,
241,98.0,down,
242,36.0,,
243,36.0,,
244,36.0,,0
245,186.0,up,
246,248.0,,
247,252.0,,1
248,248.0,,
249,248.0,,
250,209.0,down,
251,46.0,,
252,46.0,,0
253,203.0,up,
254,232.0,,
255,229.0,,1
256,33.0,down,
257,33.0,,
258,170.0,up,
259,245.0,,
260,245.0,,
261,72.0,down,
262,56.0,,0
263,147.0,up,
264,248.0,,
265,248.0,,1
266,252.0,,
267,255.0,,
268,245.0,,1
269,42.0,down,
270,42.0,,
271,177.0,up,
272,248.0,,
273,245.0,,1
274,46.0,down,
275,42.0,,
276,141.0,up,
277,245.0,,
278,245.0,,1
279,108.0,down,
280,46.0,,
281,69.0,,
282,248.0,up,
283,245.0,,
284,173.0,down,0
285,46.0,,
286,46.0,,0
287,42.0,,
288,42.0,,
289,85.0,up,1
290,245.0,,
291,245.0,,
292,245.0,,
293,248.0,,
294,248.0,,
295,36.0,down,
296,33.0,,0
297,114.0,up,
298,252.0,,
299,252.0,,
300,144.0,down,
301,49.0,,
302,65.0,,0
303,252.0,up,
304,252.0,,1
305,252.0,,
306,252.0,,
307,252.0,,1
308,255.0,,
309,255.0,,
310,245.0,,
311,46.0,down,
312,46.0,,
313,39.0,,
314,33.0,,
315,33.0,,0
316,46.0,,
317,46.0,,
318,85.0,up,1
319,248.0,,
320,252.0,,
321,252.0,,
322,252.0,,
323,248.0,,1
324,252.0,,
325,252.0,,
326,248.0,,1
327,248.0,,
328,248.0,,
329,252.0,,
330,252.0,,
331,255.0,,
332,36.0,down,
333,33.0,,0
334,134.0,up,
335,248.0,,
336,248.0,,1
337,124.0,down,
338,42.0,,
339,39.0,,
340,248.0,up,
341,248.0,,1
342,199.0,down,
343,42.0,,
344,42.0,,0
345,46.0,,
346,49.0,,
347,75.0,up,1
348,245.0,,
349,245.0,,1
350,157.0,down,
351,29.0,,
352,33.0,,0
353,242.0,up,
354,245.0,,
355,248.0,,1
356,248.0,,
357,248.0,,1
358,248.0,,
359,248.0,,
360,252.0,,
361,252.0,,
362,252.0,,1
363,255.0,,
364,252.0,,
365,252.0,,1
366,252.0,,
367,252.0,,
368,186.0,down,
369,33.0,,
370,33.0,,0
371,212.0,up,
372,252.0,,
373,245.0,,1
374,42.0,down,
375,46.0,,0
376,177.0,up,
377,252.0,,
378,255.0,,
379,52.0,down,
380,52.0,,
381,157.0,up,1
382,248.0,,
383,245.0,,1
384,248.0,,
385,248.0,,
386,222.0,down,0
387,33.0,,
388,33.0,,0
389,173.0,up,
390,245.0,,
391,245.0,,1
392,245.0,,
393,245.0,,1
394,248.0,,
395,252.0,,
396,252.0,,1
397,163.0,down,
398,33.0,,
399,33.0,,
400,248.0,up,
401,248.0,,1
402,190.0,down,
403,36.0,,
404,36.0,,0
405,29.0,,
406,33.0,,
407,128.0,up,
408,245.0,,
409,242.0,,
410,248.0,,
411,252.0,,
412,252.0,,1
413,248.0,,
414,252.0,,
415,252.0,,1
416,252.0,,
417,252.0,,1
418,248.0,,
419,248.0,,
420,245.0,,
421,248.0,,
422,248.0,,1
423,111.0,down,
424,42.0,,
425,39.0,,
426,26.0,,
427,26.0,,
428,26.0,,
429,29.0,,
430,29.0,,
431,29.0,,
432,29.0,,
433,29.0,,
434,33.0,,
435,33.0,,
436,26.0,,
437,23.0,,
438,20.0,,
439,13.0,,
440,13.0,,
441,13.0,,
442,13.0,,
443,10.0,,
444,10.0,,
445,7.0,,
446,7.0,,
447,3.0,,
448,3.0,,
449,3.0,,
450,3.0,,
451,0.0,,
452,0.0,,
453,0.0,,
454,0.0,,
455,0.0,,
456,0.0,,
457,0.0,,
458,0.0,,
459,0.0,,
460,0.0,,
461,0.0,,
462,0.0,,
463,0.0,,
