Frame Index,Value,Change Type,State
0,251.0,,
1,251.0,,
2,251.0,,
3,251.0,,
4,251.0,,
5,251.0,,
6,251.0,,
7,253.0,,
8,251.0,,
9,255.0,,
10,201.0,,
11,4.0,,
12,4.0,,
13,6.0,,
14,6.0,,
15,6.0,,
16,6.0,,
17,4.0,,
18,6.0,,
19,8.0,,
20,8.0,,
21,8.0,,
22,8.0,,
23,6.0,,
24,8.0,,
25,6.0,,
26,9.0,,
27,9.0,,
28,11.0,,
29,11.0,,
30,13.0,,
31,13.0,,
32,13.0,,
33,13.0,,
34,13.0,,
35,11.0,,
36,11.0,,
37,11.0,,
38,13.0,,
39,15.0,,
40,15.0,,
41,15.0,,
42,15.0,,
43,17.0,,
44,17.0,,
45,17.0,,
46,17.0,,
47,17.0,,
48,21.0,,
49,21.0,,
50,21.0,,
51,21.0,,
52,21.0,,
53,21.0,,
54,21.0,,
55,19.0,,
56,21.0,,
57,22.0,,
58,19.0,,
59,19.0,,
60,21.0,,
61,21.0,,
62,22.0,,
63,22.0,,
64,22.0,,
65,22.0,,
66,22.0,,
67,22.0,,
68,24.0,,
69,22.0,,
70,24.0,,
71,24.0,,
72,24.0,,0
73,255.0,up,
74,251.0,,
75,227.0,,
76,22.0,down,
77,22.0,,
78,225.0,up,1
79,251.0,,
80,251.0,,1
81,24.0,down,
82,22.0,,
83,184.0,up,1
84,255.0,,
85,255.0,,
86,116.0,down,
87,21.0,,
88,21.0,,
89,19.0,,
90,19.0,,0
91,218.0,up,
92,249.0,,
93,251.0,,1
94,251.0,,
95,251.0,,
96,249.0,,
97,249.0,,
98,249.0,,1
99,251.0,,
100,251.0,,
101,249.0,,1
102,249.0,,
103,253.0,,
104,253.0,,1
105,248.0,,
106,251.0,,1
107,66.0,down,
108,21.0,,
109,171.0,up,1
110,249.0,,
111,249.0,,
112,128.0,down,0
113,22.0,,
114,92.0,up,1
115,251.0,,
116,255.0,,
117,255.0,,
118,249.0,,
119,251.0,,
120,251.0,,1
121,251.0,,
122,251.0,,1
123,251.0,,
124,251.0,,
125,178.0,down,0
126,17.0,,
127,19.0,,0
128,251.0,up,
129,251.0,,
130,251.0,,1
131,249.0,,
132,249.0,,1
133,251.0,,
134,251.0,,
135,249.0,,
136,249.0,,
137,251.0,,
138,251.0,,1
139,251.0,,
140,251.0,,1
141,251.0,,
142,249.0,,
143,231.0,,1
144,19.0,down,
145,21.0,,0
146,201.0,up,
147,246.0,,
148,249.0,,1
149,248.0,,
