Frame Index,Value,Change Type,State
0,3.0,,
1,3.0,,
2,3.0,,
3,3.0,,
4,3.0,,
5,3.0,,
6,3.0,,
7,3.0,,
8,3.0,,
9,0.0,,
10,9.0,,
11,30.0,,
12,33.0,,
13,33.0,,
14,33.0,,
15,36.0,,
16,33.0,,
17,33.0,,
18,33.0,,
19,33.0,,
20,33.0,,
21,33.0,,
22,30.0,,
23,33.0,,
24,30.0,,
25,30.0,,
26,30.0,,
27,27.0,,
28,24.0,,
29,24.0,,
30,24.0,,
31,27.0,,
32,27.0,,
33,27.0,,
34,27.0,,
35,27.0,,
36,27.0,,
37,24.0,,
38,24.0,,
39,24.0,,
40,24.0,,
41,24.0,,
42,24.0,,
43,24.0,,
44,24.0,,
45,21.0,,
46,21.0,,
47,24.0,,
48,24.0,,
49,24.0,,
50,24.0,,
51,24.0,,
52,24.0,,
53,24.0,,
54,24.0,,
55,24.0,,
56,24.0,,
57,24.0,,
58,21.0,,
59,21.0,,
60,21.0,,
61,21.0,,
62,21.0,,
63,21.0,,
64,21.0,,
65,21.0,,
66,21.0,,
67,21.0,,
68,21.0,,
69,18.0,,
70,21.0,,
71,21.0,,
72,24.0,,0
73,219.0,up,
74,243.0,,
75,234.0,,
76,27.0,down,
77,27.0,,
78,24.0,,0
79,21.0,,
80,18.0,,0
81,18.0,,
82,21.0,,
83,95.0,up,1
84,246.0,,
85,243.0,,
86,154.0,down,
87,21.0,,
88,21.0,,
89,18.0,,
90,18.0,,0
91,166.0,up,
92,249.0,,
93,249.0,,1
94,252.0,,
95,252.0,,
96,252.0,,
97,249.0,,
98,246.0,,1
99,249.0,,
100,252.0,,
101,252.0,,1
102,249.0,,
103,249.0,,
104,249.0,,1
105,249.0,,
106,249.0,,1
107,133.0,down,
108,18.0,,
109,80.0,up,1
110,243.0,,
111,243.0,,
112,243.0,,1
113,246.0,,
114,246.0,,1
115,62.0,down,
116,27.0,,
117,116.0,up,
118,243.0,,
119,243.0,,
120,243.0,,1
121,243.0,,
122,246.0,,1
123,246.0,,
124,246.0,,
125,199.0,down,0
126,18.0,,
127,18.0,,0
128,216.0,up,
129,246.0,,
130,240.0,,1
131,24.0,down,
132,24.0,,0
133,175.0,up,
134,249.0,,
135,249.0,,
136,252.0,,
137,252.0,,
138,202.0,down,0
139,21.0,,
140,21.0,,0
141,208.0,up,
142,240.0,,
143,243.0,,1
144,21.0,down,
145,21.0,,0
146,130.0,up,
147,246.0,,
148,249.0,,1
149,136.0,down,
150,30.0,,
151,30.0,,0
152,249.0,up,
153,249.0,,
154,249.0,,
155,249.0,,
156,249.0,,1
157,249.0,,
158,249.0,,
159,246.0,,1
160,249.0,,
161,246.0,,
162,196.0,down,0
163,21.0,,
164,24.0,,0
165,24.0,,
166,24.0,,
167,24.0,,0
168,24.0,,
169,24.0,,0
170,24.0,,
171,24.0,,
172,24.0,,0
173,21.0,,
174,21.0,,
175,136.0,up,
176,249.0,,
177,249.0,,1
178,119.0,down,
179,27.0,,
180,27.0,,0
181,18.0,,
182,24.0,,0
183,202.0,up,
184,246.0,,
185,246.0,,1
186,243.0,,
187,246.0,,1
188,246.0,,
189,246.0,,
190,246.0,,1
191,249.0,,
192,249.0,,
193,246.0,,
194,249.0,,
195,249.0,,1
196,187.0,down,
197,30.0,,
198,30.0,,0
199,21.0,,
200,21.0,,
201,128.0,up,
202,246.0,,
203,249.0,,
204,145.0,down,
205,24.0,,
206,27.0,,0
207,243.0,up,
208,246.0,,
209,249.0,,1
210,246.0,,
211,246.0,,1
212,252.0,,
213,255.0,,
214,255.0,,
215,252.0,,
216,252.0,,
217,211.0,down,0
218,21.0,,
219,21.0,,
220,213.0,up,
221,246.0,,
222,252.0,,
223,252.0,,
224,249.0,,1
225,249.0,,
226,249.0,,
227,246.0,,1
228,252.0,,
229,252.0,,1
230,252.0,,
231,249.0,,
232,249.0,,
233,249.0,,
234,249.0,,
235,249.0,,1
236,249.0,,
237,249.0,,
238,246.0,,
239,246.0,,
240,246.0,,
241,246.0,,
242,246.0,,
243,246.0,,
244,246.0,,1
245,249.0,,
246,249.0,,
247,252.0,,1
248,252.0,,
249,252.0,,
250,252.0,,
251,249.0,,
252,249.0,,1
253,98.0,down,
254,24.0,,
255,24.0,,0
256,18.0,,
257,21.0,,
258,208.0,up,
259,252.0,,
260,252.0,,
261,249.0,,
262,249.0,,1
263,252.0,,
264,252.0,,
265,252.0,,1
266,74.0,down,
267,24.0,,
268,119.0,up,1
269,246.0,,
270,249.0,,
271,252.0,,
272,252.0,,
273,243.0,,1
274,27.0,down,
275,24.0,,
276,24.0,,
277,21.0,,
278,21.0,,0
279,234.0,up,
280,243.0,,
281,246.0,,
282,249.0,,
283,252.0,,
284,166.0,down,0
285,24.0,,
286,24.0,,0
287,21.0,,
288,21.0,,
289,125.0,up,1
290,246.0,,
291,249.0,,
292,125.0,down,
293,24.0,,
294,24.0,,
295,21.0,,
296,21.0,,0
297,154.0,up,
298,246.0,,
299,249.0,,
300,249.0,,
301,249.0,,
302,249.0,,1
303,246.0,,
304,246.0,,1
305,246.0,,
306,246.0,,
307,246.0,,1
308,246.0,,
309,252.0,,
310,252.0,,
311,252.0,,
312,252.0,,
313,157.0,down,
314,21.0,,
315,24.0,,0
316,33.0,,
317,30.0,,
318,24.0,,0
319,18.0,,
320,18.0,,
321,213.0,up,
322,249.0,,
323,246.0,,1
324,24.0,down,
325,24.0,,
326,21.0,,0
327,21.0,,
328,21.0,,
329,213.0,up,
330,243.0,,
331,240.0,,
332,21.0,down,
333,21.0,,0
334,163.0,up,
335,249.0,,
336,249.0,,1
337,252.0,,
338,252.0,,
339,252.0,,
340,249.0,,
341,246.0,,1
342,243.0,,
343,252.0,,
344,249.0,,1
345,249.0,,
346,249.0,,
347,252.0,,1
348,249.0,,
349,249.0,,1
350,145.0,down,
351,21.0,,
352,18.0,,0
353,18.0,,
354,21.0,,
355,169.0,up,1
356,249.0,,
357,249.0,,1
358,68.0,down,
359,21.0,,
360,128.0,up,
361,249.0,,
362,249.0,,1
363,119.0,down,
364,21.0,,
365,24.0,,0
366,24.0,,
367,24.0,,
368,18.0,,
369,18.0,,
370,21.0,,0
371,225.0,up,
372,249.0,,
373,249.0,,1
374,249.0,,
375,252.0,,1
376,252.0,,
377,252.0,,
378,252.0,,
379,249.0,,
380,249.0,,
381,249.0,,1
382,249.0,,
383,249.0,,1
384,249.0,,
385,249.0,,
386,196.0,down,0
387,18.0,,
388,21.0,,0
389,196.0,up,
390,246.0,,
391,249.0,,1
392,33.0,down,
393,21.0,,0
394,125.0,up,
