Frame Index,Value,Change Type,State
0,15.0,,
1,15.0,,
2,15.0,,
3,15.0,,
4,15.0,,
5,19.0,,
6,19.0,,
7,19.0,,
8,19.0,,
9,19.0,,
10,19.0,,
11,19.0,,
12,19.0,,
13,19.0,,
14,19.0,,
15,20.0,,
16,20.0,,
17,20.0,,
18,19.0,,
19,20.0,,
20,20.0,,
21,19.0,,
22,19.0,,
23,20.0,,
24,20.0,,
25,19.0,,
26,19.0,,
27,19.0,,
28,19.0,,
29,19.0,,
30,19.0,,
31,19.0,,
32,19.0,,
33,19.0,,
34,19.0,,
35,19.0,,
36,15.0,,
37,7.0,,
38,6.0,,
39,4.0,,
40,4.0,,
41,4.0,,
42,2.0,,
43,2.0,,
44,2.0,,
45,2.0,,
46,2.0,,
47,2.0,,
48,2.0,,
49,2.0,,
50,2.0,,
51,2.0,,
52,2.0,,
53,2.0,,
54,2.0,,
55,2.0,,
56,2.0,,
57,2.0,,
58,2.0,,
59,2.0,,
60,2.0,,
61,2.0,,
62,2.0,,
63,2.0,,
64,2.0,,
65,2.0,,
66,2.0,,
67,2.0,,
68,0.0,,
69,2.0,,
70,2.0,,
71,4.0,,
72,2.0,,
73,4.0,,
74,2.0,,
75,2.0,,
76,2.0,,
77,4.0,,
78,2.0,,
79,4.0,,
80,2.0,,
81,2.0,,
82,2.0,,
83,4.0,,
84,2.0,,
85,2.0,,
86,2.0,,
87,4.0,,
88,4.0,,
89,2.0,,
90,4.0,,
91,2.0,,
92,2.0,,
93,4.0,,
94,4.0,,
95,4.0,,
96,4.0,,
97,4.0,,
98,4.0,,
99,235.0,up,
100,251.0,,1
101,248.0,,
102,249.0,,
103,242.0,,
104,242.0,,
105,240.0,,
106,177.0,down,
107,13.0,,
108,13.0,,0
109,13.0,,
110,15.0,,
111,15.0,,
112,15.0,,
113,15.0,,
114,13.0,,
115,15.0,,
116,216.0,up,
117,238.0,,1
118,238.0,,
119,238.0,,
120,238.0,,
121,235.0,,
122,235.0,,
123,235.0,,
124,233.0,,
125,19.0,down,
126,19.0,,
127,17.0,,0
128,17.0,,
129,19.0,,
130,19.0,,
131,17.0,,
132,17.0,,
133,216.0,up,
134,236.0,,1
135,236.0,,
136,235.0,,
137,233.0,,
138,147.0,down,
139,4.0,,
140,4.0,,0
141,2.0,,
142,2.0,,
143,2.0,,
144,2.0,,
145,164.0,up,
146,235.0,,
147,233.0,,1
148,235.0,,
149,229.0,,
150,221.0,,
151,15.0,down,
152,13.0,,0
153,13.0,,
154,13.0,,
155,13.0,,
156,6.0,,
157,4.0,,
158,4.0,,
159,4.0,,
160,4.0,,
161,6.0,,
162,197.0,up,
163,229.0,,1
164,231.0,,
165,231.0,,
166,231.0,,
167,231.0,,
168,231.0,,
169,231.0,,
