Frame Index,Value,Change Type,State
0,28.0,,
1,28.0,,
2,28.0,,
3,28.0,,
4,28.0,,
5,28.0,,
6,28.0,,
7,28.0,,
8,28.0,,
9,28.0,,
10,35.0,,
11,35.0,,
12,35.0,,
13,35.0,,
14,40.0,,
15,38.0,,
16,38.0,,
17,38.0,,
18,38.0,,
19,40.0,,
20,38.0,,
21,38.0,,
22,38.0,,
23,38.0,,
24,38.0,,
25,38.0,,
26,35.0,,
27,35.0,,
28,33.0,,
29,35.0,,
30,35.0,,
31,35.0,,
32,33.0,,
33,33.0,,
34,33.0,,
35,33.0,,
36,33.0,,
37,33.0,,
38,33.0,,
39,33.0,,
40,33.0,,
41,30.0,,
42,28.0,,
43,30.0,,
44,30.0,,
45,28.0,,
46,28.0,,
47,28.0,,
48,28.0,,
49,28.0,,
50,28.0,,
51,28.0,,
52,28.0,,
53,30.0,,
54,30.0,,
55,30.0,,
56,28.0,,
57,30.0,,
58,28.0,,
59,28.0,,
60,28.0,,
61,28.0,,
62,28.0,,
63,28.0,,
64,28.0,,
65,28.0,,
66,28.0,,
67,28.0,,
68,28.0,,
69,28.0,,
70,25.0,,
71,23.0,,
72,23.0,,0
73,227.0,up,
74,247.0,,
75,250.0,,
76,250.0,,
77,250.0,,
78,184.0,down,0
79,18.0,,
80,18.0,,0
81,20.0,,
82,23.0,,
83,121.0,up,1
84,247.0,,
85,247.0,,
86,151.0,down,
87,28.0,,
88,25.0,,
89,20.0,,
90,20.0,,0
91,23.0,,
92,23.0,,
93,25.0,,0
94,240.0,up,
95,247.0,,
96,227.0,,
97,23.0,down,
98,20.0,,0
99,192.0,up,
100,242.0,,
101,245.0,,1
102,245.0,,
103,245.0,,
104,217.0,down,0
105,23.0,,
106,23.0,,0
107,23.0,,
108,23.0,,
109,111.0,up,1
110,250.0,,
111,250.0,,
112,250.0,,1
113,252.0,,
114,252.0,,1
115,250.0,,
116,250.0,,
117,217.0,down,
118,18.0,,
119,18.0,,
120,215.0,up,1
121,245.0,,
122,242.0,,1
123,25.0,down,
124,23.0,,
