Frame Index,Value,Change Type,State
0,247.0,,
1,245.0,,
2,245.0,,
3,245.0,,
4,247.0,,
5,245.0,,
6,245.0,,
7,245.0,,
8,245.0,,
9,244.0,,
10,215.0,,
11,4.0,,
12,6.0,,
13,4.0,,
14,6.0,,
15,6.0,,
16,6.0,,
17,6.0,,
18,6.0,,
19,6.0,,
20,8.0,,
21,8.0,,
22,8.0,,
23,8.0,,
24,10.0,,
25,10.0,,
26,11.0,,
27,11.0,,
28,11.0,,
29,13.0,,
30,13.0,,
31,13.0,,
32,15.0,,
33,15.0,,
34,17.0,,
35,17.0,,
36,17.0,,
37,17.0,,
38,19.0,,
39,17.0,,
40,17.0,,
41,17.0,,
42,17.0,,
43,17.0,,
44,17.0,,
45,17.0,,
46,21.0,,
47,23.0,,
48,21.0,,
49,23.0,,
50,21.0,,
51,23.0,,
52,25.0,,
53,23.0,,
54,23.0,,
55,25.0,,
56,23.0,,
57,25.0,,
58,25.0,,
59,23.0,,
60,25.0,,
61,25.0,,
62,23.0,,
63,25.0,,
64,25.0,,
65,25.0,,
66,23.0,,
67,25.0,,
68,23.0,,
69,25.0,,
70,29.0,,
71,29.0,,
72,29.0,,0
73,242.0,up,
74,253.0,,
75,240.0,,
76,27.0,down,
77,25.0,,
78,200.0,up,1
79,251.0,,
80,251.0,,1
81,255.0,,
82,249.0,,
83,221.0,down,0
84,29.0,,
85,30.0,,
86,226.0,up,
87,244.0,,
88,240.0,,
89,21.0,down,
90,21.0,,0
91,194.0,up,
92,245.0,,
93,245.0,,1
94,245.0,,
95,245.0,,
96,244.0,,
97,244.0,,
98,245.0,,1
99,245.0,,
100,247.0,,
101,247.0,,1
102,247.0,,
103,247.0,,
104,209.0,down,0
105,27.0,,
106,27.0,,0
107,23.0,,
108,21.0,,
109,137.0,up,1
110,247.0,,
111,245.0,,
112,247.0,,1
113,247.0,,
114,247.0,,1
115,27.0,down,
116,29.0,,
117,158.0,up,
118,244.0,,
119,245.0,,
120,244.0,,1
121,245.0,,
122,240.0,,1
123,25.0,down,
124,25.0,,
125,25.0,,0
126,21.0,,
127,19.0,,0
128,244.0,up,
129,247.0,,
130,228.0,,1
131,27.0,down,
132,27.0,,0
133,209.0,up,
134,238.0,,
135,240.0,,
136,29.0,down,
137,29.0,,
138,190.0,up,1
139,247.0,,
140,249.0,,1
141,249.0,,
142,244.0,,
143,236.0,,1
144,21.0,down,
145,23.0,,0
146,166.0,up,
147,249.0,,
148,247.0,,1
149,124.0,down,
150,29.0,,
151,91.0,up,1
152,245.0,,
153,245.0,,
154,247.0,,
155,247.0,,
156,247.0,,1
157,247.0,,
158,244.0,,
159,238.0,,1
160,27.0,down,
161,27.0,,
162,27.0,,0
163,23.0,,
164,23.0,,0
165,245.0,up,
166,247.0,,
167,249.0,,1
168,249.0,,
169,249.0,,1
170,249.0,,
171,251.0,,
172,247.0,,1
173,27.0,down,
174,27.0,,
175,169.0,up,
176,247.0,,
177,247.0,,1
178,249.0,,
179,251.0,,
180,213.0,down,0
181,25.0,,
182,25.0,,0
183,25.0,,
184,27.0,,
185,88.0,up,1
186,245.0,,
187,245.0,,1
188,194.0,down,
189,25.0,,
190,25.0,,0
191,234.0,up,
192,245.0,,
193,247.0,,
194,247.0,,
195,247.0,,1
196,177.0,down,
197,25.0,,
198,25.0,,0
199,23.0,,
200,23.0,,
201,25.0,,
202,25.0,,
203,25.0,,
204,230.0,up,
205,249.0,,
206,242.0,,1
207,25.0,down,
208,23.0,,
209,21.0,,0
210,23.0,,
211,23.0,,0
212,245.0,up,
213,251.0,,
214,247.0,,
215,21.0,down,
216,25.0,,
217,25.0,,0
218,21.0,,
219,23.0,,
220,238.0,up,
221,244.0,,
222,225.0,,
223,23.0,down,
224,25.0,,0
225,209.0,up,
226,242.0,,
227,245.0,,1
228,244.0,,
229,245.0,,1
230,188.0,down,
231,23.0,,
232,23.0,,
233,230.0,up,
234,238.0,,
235,244.0,,1
236,247.0,,
237,244.0,,
238,164.0,down,
239,27.0,,
240,29.0,,
241,245.0,up,
242,245.0,,
243,245.0,,
244,247.0,,1
245,107.0,down,
246,27.0,,
247,27.0,,0
248,29.0,,
249,29.0,,
250,200.0,up,
251,245.0,,
252,245.0,,1
253,245.0,,
254,249.0,,
255,213.0,down,0
