Frame Index,Value,Change Type,State
0,27.0,,
1,27.0,,
2,27.0,,
3,24.0,,
4,24.0,,
5,24.0,,
6,24.0,,
7,24.0,,
8,22.0,,
9,24.0,,
10,24.0,,
11,24.0,,
12,22.0,,
13,22.0,,
14,24.0,,
15,27.0,,
16,29.0,,
17,31.0,,
18,29.0,,
19,29.0,,
20,31.0,,
21,29.0,,
22,29.0,,
23,29.0,,
24,29.0,,
25,29.0,,
26,27.0,,
27,27.0,,
28,27.0,,
29,24.0,,
30,24.0,,
31,24.0,,
32,22.0,,
33,22.0,,
34,20.0,,
35,22.0,,
36,20.0,,
37,20.0,,
38,22.0,,
39,22.0,,
40,22.0,,
41,22.0,,
42,22.0,,
43,22.0,,
44,20.0,,
45,20.0,,
46,20.0,,
47,20.0,,
48,20.0,,
49,20.0,,
50,20.0,,
51,20.0,,
52,20.0,,
53,20.0,,
54,20.0,,
55,20.0,,
56,20.0,,
57,20.0,,
58,20.0,,
59,20.0,,
60,20.0,,
61,20.0,,
62,20.0,,
63,20.0,,
64,20.0,,
65,18.0,,
66,16.0,,
67,18.0,,
68,18.0,,
69,18.0,,
70,16.0,,
71,18.0,,
72,18.0,,
73,20.0,,
74,27.0,,
75,27.0,,
76,24.0,,
77,24.0,,0
78,22.0,,
79,22.0,,
80,22.0,,
81,27.0,,
82,35.0,,
83,33.0,,0
84,31.0,,
85,33.0,,
86,31.0,,
87,27.0,,
88,27.0,,
89,27.0,,
90,27.0,,0
91,27.0,,
92,27.0,,
93,29.0,,
94,35.0,,
95,33.0,,0
96,31.0,,
97,31.0,,
98,80.0,up,
99,226.0,,
100,228.0,,
101,231.0,,
102,235.0,,1
103,233.0,,
104,235.0,,
105,222.0,,
106,18.0,down,
107,20.0,,
108,18.0,,0
109,18.0,,
110,18.0,,
111,29.0,,
112,31.0,,
113,31.0,,
114,35.0,,0
115,31.0,,
116,29.0,,
117,106.0,up,
118,226.0,,
119,226.0,,
120,228.0,,1
121,226.0,,
122,226.0,,
123,31.0,down,
124,9.0,,
125,11.0,,
126,11.0,,
127,13.0,,
128,13.0,,
129,113.0,up,
130,246.0,,
131,244.0,,1
132,239.0,,
133,237.0,,
134,237.0,,
135,80.0,down,
136,44.0,,
137,44.0,,
138,47.0,,
139,47.0,,0
140,47.0,,
141,47.0,,
142,47.0,,
143,44.0,,0
