Frame Index,Value,Change Type,State
0,39.0,,
1,39.0,,
2,39.0,,
3,41.0,,
4,39.0,,
5,39.0,,
6,39.0,,
7,39.0,,
8,39.0,,
9,39.0,,
10,41.0,,
11,41.0,,
12,41.0,,
13,44.0,,
14,46.0,,
15,46.0,,
16,46.0,,
17,46.0,,
18,46.0,,
19,44.0,,
20,44.0,,
21,44.0,,
22,41.0,,
23,44.0,,
24,41.0,,
25,41.0,,
26,39.0,,
27,41.0,,
28,41.0,,
29,41.0,,
30,41.0,,
31,41.0,,
32,41.0,,
33,41.0,,
34,41.0,,
35,41.0,,
36,39.0,,
37,39.0,,
38,39.0,,
39,39.0,,
40,39.0,,
41,39.0,,
42,39.0,,
43,39.0,,
44,36.0,,
45,39.0,,
46,39.0,,
47,36.0,,
48,36.0,,
49,39.0,,
50,39.0,,
51,36.0,,
52,36.0,,
53,36.0,,
54,36.0,,
55,36.0,,
56,36.0,,
57,36.0,,
58,36.0,,
59,36.0,,
60,36.0,,
61,36.0,,
62,33.0,,
63,36.0,,
64,36.0,,
65,33.0,,
66,33.0,,
67,33.0,,
68,33.0,,
69,33.0,,
70,98.0,up,
71,247.0,,
72,247.0,,1
73,155.0,down,
74,44.0,,
75,44.0,,
76,245.0,up,
77,245.0,,
78,214.0,down,0
79,36.0,,
80,36.0,,0
81,33.0,,
82,33.0,,
83,44.0,,0
84,250.0,up,
85,250.0,,
86,188.0,down,
87,36.0,,
88,33.0,,
89,31.0,,
90,31.0,,0
91,129.0,up,
92,247.0,,
93,247.0,,1
94,250.0,,
95,252.0,,
96,250.0,,
97,247.0,,
98,245.0,,1
99,250.0,,
100,247.0,,
101,247.0,,1
102,247.0,,
103,247.0,,
104,250.0,,1
105,250.0,,
106,250.0,,1
107,165.0,down,
108,31.0,,
109,36.0,,0
110,247.0,up,
111,247.0,,
112,247.0,,1
113,247.0,,
114,247.0,,1
115,113.0,down,
116,44.0,,
117,80.0,up,
118,245.0,,
119,245.0,,
120,245.0,,1
121,245.0,,
122,245.0,,1
123,247.0,,
124,247.0,,
125,222.0,,1
126,31.0,down,
127,31.0,,0
128,191.0,up,
129,250.0,,
130,250.0,,1
131,247.0,,
132,247.0,,1
133,245.0,,
134,252.0,,
135,252.0,,
136,255.0,,
137,252.0,,
138,250.0,,1
139,252.0,,
140,252.0,,1
141,255.0,,
142,252.0,,
143,252.0,,1
144,64.0,down,
145,33.0,,0
146,80.0,up,
147,250.0,,
148,250.0,,1
149,178.0,down,
150,46.0,,
151,46.0,,0
152,44.0,,
153,44.0,,
154,137.0,up,
155,250.0,,
156,250.0,,1
157,152.0,down,
158,36.0,,
159,39.0,,0
160,242.0,up,
161,247.0,,
162,222.0,,1
163,33.0,down,
164,33.0,,0
165,201.0,up,
166,245.0,,
167,245.0,,1
168,247.0,,
169,247.0,,1
170,247.0,,
171,250.0,,
172,250.0,,1
173,93.0,down,
174,39.0,,
175,90.0,up,
176,247.0,,
177,247.0,,1
178,247.0,,
179,247.0,,
180,240.0,,1
181,33.0,down,
182,36.0,,0
183,175.0,up,
184,245.0,,
185,247.0,,1
186,77.0,down,
187,46.0,,0
188,98.0,up,
189,252.0,,
190,250.0,,1
191,250.0,,
192,250.0,,
193,250.0,,
194,247.0,,
195,247.0,,1
196,214.0,down,
197,39.0,,
198,39.0,,0
199,33.0,,
200,33.0,,
201,77.0,up,
202,247.0,,
203,247.0,,
204,167.0,down,
205,39.0,,
206,39.0,,0
207,227.0,up,
208,242.0,,
209,245.0,,1
210,242.0,,
211,245.0,,1
212,152.0,down,
213,46.0,,
214,46.0,,
215,232.0,up,
216,242.0,,
217,229.0,,1
218,31.0,down,
219,33.0,,
220,183.0,up,
221,245.0,,
222,247.0,,
223,46.0,down,
224,46.0,,0
225,44.0,,
226,39.0,,
227,39.0,,0
228,36.0,,
229,36.0,,0
230,39.0,,
231,44.0,,
232,44.0,,
233,178.0,up,
234,247.0,,
235,247.0,,1
236,57.0,down,
237,46.0,,
238,41.0,,
239,41.0,,
240,39.0,,
241,214.0,up,
242,242.0,,
243,245.0,,
244,245.0,,1
245,247.0,,
246,247.0,,
247,247.0,,1
248,245.0,,
249,247.0,,
250,214.0,down,
251,46.0,,
252,46.0,,0
253,198.0,up,
254,240.0,,
255,237.0,,1
256,31.0,down,
257,31.0,,
258,167.0,up,
259,247.0,,
260,247.0,,
261,82.0,down,
262,49.0,,0
263,144.0,up,
264,245.0,,
265,245.0,,1
266,247.0,,
267,247.0,,
268,242.0,,1
269,36.0,down,
270,36.0,,
271,178.0,up,
272,250.0,,
273,252.0,,1
274,250.0,,
275,250.0,,
276,250.0,,
277,250.0,,
278,250.0,,1
279,247.0,,
280,252.0,,
281,250.0,,
282,250.0,,
283,247.0,,
284,185.0,down,0
285,39.0,,
286,39.0,,0
287,232.0,up,
288,250.0,,
289,250.0,,1
290,250.0,,
291,252.0,,
292,160.0,down,
293,44.0,,
294,41.0,,
295,28.0,,
296,31.0,,0
297,113.0,up,
298,252.0,,
299,255.0,,
300,152.0,down,
301,39.0,,
302,41.0,,0
303,250.0,up,
304,252.0,,1
305,252.0,,
306,252.0,,
307,252.0,,1
308,129.0,down,
309,39.0,,
310,57.0,,
311,252.0,up,
312,252.0,,
313,191.0,down,
314,31.0,,
315,31.0,,0
316,224.0,up,
317,247.0,,
318,240.0,,1
319,41.0,down,
320,41.0,,
321,183.0,up,
322,250.0,,
323,250.0,,1
324,67.0,down,
325,49.0,,
326,46.0,,0
327,41.0,,
328,41.0,,
329,196.0,up,
330,247.0,,
331,250.0,,
332,52.0,down,
333,33.0,,0
334,36.0,,
335,41.0,,
336,41.0,,0
337,201.0,up,
338,242.0,,
339,245.0,,
340,41.0,down,
341,39.0,,0
342,139.0,up,
343,247.0,,
344,250.0,,1
345,250.0,,
346,250.0,,
347,242.0,,1
348,36.0,down,
349,39.0,,0
350,31.0,,
351,28.0,,
352,28.0,,0
353,232.0,up,
354,245.0,,
355,245.0,,1
356,247.0,,
357,247.0,,1
358,121.0,down,
359,39.0,,
360,82.0,up,
361,250.0,,
362,250.0,,1
363,252.0,,
364,252.0,,
365,252.0,,1
366,250.0,,
367,252.0,,
