Frame Index,Value,Change Type,State
0,108.0,,
1,108.0,,
2,108.0,,
3,108.0,,
4,108.0,,
5,108.0,,
6,108.0,,
7,108.0,,
8,108.0,,
9,108.0,,
10,108.0,,
11,108.0,,
12,108.0,,
13,108.0,,
14,107.0,,
15,107.0,,
16,107.0,,
17,107.0,,
18,107.0,,
19,107.0,,
20,107.0,,
21,107.0,,
22,107.0,,
23,107.0,,
24,107.0,,
25,108.0,,
26,108.0,,
27,107.0,,
28,107.0,,
29,107.0,,
30,107.0,,
31,108.0,,
32,107.0,,
33,107.0,,
34,107.0,,
35,107.0,,
36,107.0,,
37,107.0,,
38,107.0,,
39,107.0,,
40,107.0,,
41,107.0,,
42,108.0,,
43,107.0,,
44,108.0,,
45,107.0,,
46,107.0,,
47,107.0,,
48,107.0,,
49,107.0,,
50,107.0,,
51,107.0,,
52,107.0,,
53,107.0,,
54,107.0,,
55,108.0,,
56,118.0,up,
57,118.0,,1
58,118.0,,
59,117.0,,
60,117.0,,
61,108.0,down,
62,105.0,,
63,105.0,,0
64,105.0,,
65,105.0,,
66,105.0,,
67,107.0,,
68,117.0,up,
69,117.0,,1
70,117.0,,
71,116.0,,
72,116.0,,
73,109.0,down,
74,106.0,,
75,106.0,,0
76,106.0,,
77,106.0,,
78,106.0,,
79,106.0,,
80,106.0,,
81,105.0,,0
82,106.0,,
83,106.0,,
84,106.0,,
85,105.0,,
86,105.0,,
87,106.0,,
88,106.0,,
89,106.0,,0
90,106.0,,
91,105.0,,
92,106.0,,
93,107.0,,
94,107.0,,0
95,107.0,,
96,106.0,,
97,106.0,,
98,106.0,,
99,106.0,,
100,106.0,,
101,106.0,,0
102,106.0,,
103,106.0,,
104,113.0,up,
105,118.0,,
106,118.0,,1
107,118.0,,
108,117.0,,
109,118.0,,
110,117.0,,
111,114.0,,
112,106.0,down,
113,105.0,,0
114,106.0,,
115,106.0,,
116,108.0,,
117,118.0,up,
118,118.0,,1
119,118.0,,
120,118.0,,
121,118.0,,
122,118.0,,
123,114.0,down,
124,106.0,,
125,106.0,,
126,107.0,,
127,107.0,,
128,107.0,,
129,107.0,,
130,107.0,,
131,107.0,,
132,107.0,,
133,107.0,,
134,107.0,,
135,107.0,,
136,107.0,,
137,107.0,,
138,116.0,up,
139,117.0,,
140,118.0,,1
141,118.0,,
142,117.0,,
143,117.0,,
144,117.0,,
145,112.0,down,
146,107.0,,
147,106.0,,0
148,107.0,,
149,106.0,,
150,110.0,up,
151,118.0,,
152,117.0,,
153,116.0,,
154,116.0,,1
155,116.0,,
156,116.0,,
157,115.0,,
158,105.0,down,
159,105.0,,0
160,106.0,,
161,105.0,,
162,105.0,,
163,105.0,,
164,105.0,,
165,105.0,,
166,105.0,,0
167,105.0,,
168,106.0,,
169,106.0,,
170,106.0,,
171,105.0,,
172,105.0,,0
173,105.0,,
174,105.0,,
175,105.0,,
176,106.0,,
177,105.0,,
178,105.0,,
179,105.0,,0
180,105.0,,
181,106.0,,
182,106.0,,
183,107.0,,
184,106.0,,0
185,107.0,,
186,107.0,,
187,107.0,,
188,107.0,,
189,117.0,up,
190,118.0,,
191,117.0,,1
192,117.0,,
193,118.0,,
194,112.0,down,
195,106.0,,
196,106.0,,
197,106.0,,
198,106.0,,0
199,106.0,,
200,106.0,,
201,114.0,up,
202,118.0,,
203,118.0,,1
204,118.0,,
205,117.0,,
206,117.0,,
207,107.0,down,
208,107.0,,
209,107.0,,
210,107.0,,
211,107.0,,
212,107.0,,
213,107.0,,
214,107.0,,
215,107.0,,
216,107.0,,
217,107.0,,
218,107.0,,
219,107.0,,
220,107.0,,
221,107.0,,
222,107.0,,
223,116.0,up,
224,117.0,,
225,117.0,,1
226,117.0,,
227,117.0,,
228,117.0,,
229,117.0,,
230,117.0,,
231,117.0,,
232,117.0,,1
233,117.0,,
234,118.0,,
235,118.0,,
236,118.0,,
237,117.0,,1
238,117.0,,
239,117.0,,
240,117.0,,
241,116.0,,
242,117.0,,
243,117.0,,
244,117.0,,1
245,117.0,,
246,117.0,,
247,116.0,,
248,106.0,down,
249,106.0,,0
250,107.0,,
251,107.0,,
252,107.0,,
253,107.0,,
254,112.0,up,
255,119.0,,
256,120.0,,1
257,120.0,,
258,120.0,,
259,120.0,,
260,109.0,down,
261,109.0,,
262,108.0,,
263,109.0,,0
264,109.0,,
265,109.0,,
266,109.0,,
267,120.0,up,
268,121.0,,
269,121.0,,1
270,121.0,,
271,121.0,,
272,116.0,down,
273,110.0,,
274,111.0,,
275,111.0,,0
276,111.0,,
277,111.0,,
278,111.0,,
279,119.0,up,
280,121.0,,
