Frame Index,Value,Change Type,State
0,255.0,,
1,255.0,,
2,255.0,,
3,255.0,,
4,255.0,,
5,255.0,,
6,255.0,,
7,253.0,,
8,255.0,,
9,255.0,,
10,237.0,,
11,0.0,,
12,2.0,,
13,2.0,,
14,2.0,,
15,0.0,,
16,2.0,,
17,2.0,,
18,2.0,,
19,2.0,,
20,2.0,,
21,2.0,,
22,2.0,,
23,2.0,,
24,2.0,,
25,2.0,,
26,0.0,,
27,0.0,,
28,0.0,,
29,2.0,,
30,0.0,,
31,2.0,,
32,4.0,,
33,6.0,,
34,4.0,,
35,4.0,,
36,6.0,,
37,6.0,,
38,6.0,,
39,6.0,,
40,6.0,,
41,6.0,,
42,6.0,,
43,6.0,,
44,8.0,,
45,6.0,,
46,8.0,,
47,10.0,,
48,10.0,,
49,10.0,,
50,10.0,,
51,10.0,,
52,12.0,,
53,12.0,,
54,12.0,,
55,12.0,,
56,12.0,,
57,12.0,,
58,12.0,,
59,12.0,,
60,12.0,,
61,12.0,,
62,12.0,,
63,12.0,,
64,14.0,,
65,14.0,,
66,14.0,,
67,14.0,,
68,12.0,,
69,14.0,,
70,18.0,,
71,20.0,,
72,22.0,,0
73,239.0,up,
74,249.0,,
75,239.0,,
76,16.0,down,
77,16.0,,
78,183.0,up,1
79,249.0,,
80,251.0,,1
81,251.0,,
82,251.0,,
83,225.0,down,0
84,16.0,,
85,16.0,,
86,211.0,up,
87,251.0,,
88,247.0,,
89,8.0,down,
90,8.0,,0
91,185.0,up,
92,247.0,,
93,247.0,,1
94,80.0,down,
95,18.0,,
96,133.0,up,
97,249.0,,
98,251.0,,1
99,249.0,,
100,249.0,,
101,249.0,,1
102,249.0,,
103,249.0,,
104,249.0,,1
105,249.0,,
106,247.0,,1
107,126.0,down,
108,8.0,,
109,118.0,up,1
110,247.0,,
111,247.0,,
112,247.0,,1
113,247.0,,
114,249.0,,1
115,247.0,,
116,247.0,,
117,247.0,,
118,245.0,,
119,245.0,,
120,245.0,,1
121,245.0,,
122,245.0,,1
123,245.0,,
124,245.0,,
125,203.0,down,0
126,8.0,,
127,10.0,,0
128,16.0,,
129,14.0,,
130,14.0,,0
131,12.0,,
132,12.0,,0
133,197.0,up,
134,245.0,,
135,245.0,,
136,16.0,down,
137,18.0,,
138,175.0,up,1
139,251.0,,
140,249.0,,1
141,249.0,,
142,245.0,,
143,241.0,,1
144,12.0,down,
145,12.0,,0
146,10.0,,
147,16.0,,
148,14.0,,0
149,221.0,up,
150,247.0,,
151,249.0,,1
152,249.0,,
153,249.0,,
154,251.0,,
155,251.0,,
156,251.0,,1
157,251.0,,
158,249.0,,
159,249.0,,1
160,249.0,,
161,249.0,,
162,201.0,down,0
163,10.0,,
164,10.0,,0
165,237.0,up,
166,245.0,,
167,249.0,,1
168,251.0,,
169,251.0,,1
170,251.0,,
171,249.0,,
172,251.0,,1
173,8.0,down,
174,10.0,,
175,10.0,,
176,12.0,,
177,14.0,,0
178,16.0,,
179,16.0,,
180,16.0,,0
181,10.0,,
182,12.0,,0
183,223.0,up,
184,249.0,,
185,249.0,,1
186,249.0,,
187,249.0,,1
188,249.0,,
189,247.0,,
190,247.0,,1
191,247.0,,
192,247.0,,
193,247.0,,
194,247.0,,
195,249.0,,1
196,247.0,,
197,247.0,,
198,247.0,,1
199,50.0,down,
200,12.0,,
201,151.0,up,
202,249.0,,
203,249.0,,
204,133.0,down,
205,18.0,,
206,24.0,,0
207,249.0,up,
208,249.0,,
209,249.0,,1
210,249.0,,
211,249.0,,1
212,100.0,down,
213,16.0,,
214,32.0,,
215,245.0,up,
216,245.0,,
217,209.0,down,0
218,12.0,,
219,14.0,,
220,14.0,,
221,20.0,,
222,116.0,up,
223,249.0,,
224,249.0,,1
225,249.0,,
226,247.0,,
227,247.0,,1
228,12.0,down,
229,12.0,,0
230,163.0,up,
231,245.0,,
232,247.0,,
233,245.0,,
234,245.0,,
235,245.0,,1
236,245.0,,
237,245.0,,
238,245.0,,
239,245.0,,
240,245.0,,
241,249.0,,
242,249.0,,
243,249.0,,
244,247.0,,1
245,249.0,,
246,249.0,,
247,249.0,,1
248,249.0,,
249,249.0,,
250,251.0,,
251,249.0,,
252,247.0,,1
253,247.0,,
254,247.0,,
255,223.0,,1
256,14.0,down,
257,12.0,,
258,227.0,up,
259,247.0,,
260,247.0,,
261,247.0,,
262,249.0,,1
263,249.0,,
264,249.0,,
265,249.0,,1
266,42.0,down,
267,12.0,,
268,135.0,up,1
269,243.0,,
270,243.0,,
271,243.0,,
272,247.0,,
273,247.0,,1
274,247.0,,
275,249.0,,
276,181.0,down,
277,10.0,,
278,8.0,,0
279,245.0,up,
280,245.0,,
281,227.0,,
282,16.0,down,
283,16.0,,
284,207.0,up,1
285,247.0,,
286,247.0,,1
287,247.0,,
288,247.0,,
289,211.0,down,0
290,14.0,,
291,12.0,,
292,231.0,up,
293,247.0,,
294,239.0,,
295,12.0,down,
296,10.0,,0
297,177.0,up,
298,241.0,,
299,243.0,,
300,245.0,,
301,247.0,,
302,249.0,,1
303,249.0,,
304,247.0,,1
305,247.0,,
306,245.0,,
307,245.0,,1
308,245.0,,
309,245.0,,
310,245.0,,
311,247.0,,
312,247.0,,
313,151.0,down,
314,10.0,,
315,12.0,,0
316,251.0,up,
317,249.0,,
318,223.0,down,0
319,10.0,,
320,10.0,,
321,12.0,,
322,10.0,,
323,60.0,up,1
324,249.0,,
325,249.0,,
326,249.0,,1
327,249.0,,
328,249.0,,
329,108.0,down,
330,16.0,,
331,12.0,,
332,12.0,,
333,10.0,,0
334,191.0,up,
335,245.0,,
336,249.0,,1
337,247.0,,
338,247.0,,
339,247.0,,
340,247.0,,
341,245.0,,1
342,245.0,,
343,245.0,,
344,245.0,,1
345,243.0,,
346,245.0,,
347,245.0,,1
348,245.0,,
349,247.0,,1
350,135.0,down,
351,12.0,,
352,46.0,up,1
353,249.0,,
354,249.0,,
355,249.0,,1
356,249.0,,
357,249.0,,1
358,48.0,down,
359,20.0,,
360,147.0,up,
361,243.0,,
362,245.0,,1
363,247.0,,
364,249.0,,
365,249.0,,1
366,249.0,,
367,251.0,,
368,171.0,down,
369,12.0,,
370,10.0,,0
371,239.0,up,
372,243.0,,
373,243.0,,1
374,245.0,,
375,245.0,,1
376,245.0,,
377,245.0,,
378,247.0,,
379,245.0,,
380,245.0,,
381,247.0,,1
382,247.0,,
383,245.0,,1
384,245.0,,
385,245.0,,
386,197.0,down,0
387,12.0,,
388,12.0,,0
389,14.0,,
390,20.0,,
391,38.0,,0
392,251.0,up,
393,251.0,,1
394,253.0,,
395,253.0,,
396,251.0,,1
397,133.0,down,
398,16.0,,
399,16.0,,
400,18.0,,
401,18.0,,0
402,201.0,up,
403,249.0,,
404,247.0,,1
405,10.0,down,
406,12.0,,
407,181.0,up,
408,251.0,,
409,251.0,,
410,84.0,down,
411,4.0,,
412,124.0,up,1
413,249.0,,
414,249.0,,
415,249.0,,1
416,249.0,,
417,245.0,,1
418,12.0,down,
419,12.0,,
420,187.0,up,
421,249.0,,
422,249.0,,1
423,50.0,down,
424,8.0,,
425,4.0,,
426,4.0,,
427,6.0,,
428,6.0,,
429,8.0,,
430,8.0,,
431,8.0,,
432,8.0,,
433,6.0,,
434,8.0,,
435,8.0,,
436,8.0,,
437,8.0,,
438,6.0,,
439,6.0,,
440,6.0,,
441,4.0,,
442,4.0,,
443,4.0,,
444,4.0,,
445,4.0,,
446,4.0,,
447,2.0,,
448,4.0,,
449,4.0,,
450,4.0,,
451,4.0,,
452,4.0,,
453,2.0,,
454,2.0,,
455,2.0,,
456,2.0,,
457,0.0,,
458,2.0,,
459,0.0,,
460,0.0,,
