Frame Index,Value,Change Type,State
0,31.0,,
1,31.0,,
2,31.0,,
3,31.0,,
4,31.0,,
5,31.0,,
6,29.0,,
7,29.0,,
8,29.0,,
9,29.0,,
10,29.0,,
11,13.0,,
12,13.0,,
13,16.0,,
14,18.0,,
15,18.0,,
16,16.0,,
17,18.0,,
18,18.0,,
19,16.0,,
20,16.0,,
21,16.0,,
22,18.0,,
23,18.0,,
24,16.0,,
25,16.0,,
26,16.0,,
27,16.0,,
28,18.0,,
29,16.0,,
30,16.0,,
31,13.0,,
32,16.0,,
33,16.0,,
34,16.0,,
35,16.0,,
36,16.0,,
37,16.0,,
38,13.0,,
39,16.0,,
40,16.0,,
41,16.0,,
42,13.0,,
43,13.0,,
44,13.0,,
45,13.0,,
46,13.0,,
47,13.0,,
48,13.0,,
49,13.0,,
50,13.0,,
51,13.0,,
52,13.0,,
53,13.0,,
54,16.0,,
55,13.0,,
56,13.0,,
57,13.0,,
58,11.0,,
59,11.0,,
60,11.0,,
61,11.0,,
62,11.0,,
63,11.0,,
64,11.0,,
65,11.0,,
66,11.0,,
67,13.0,,
68,13.0,,
69,13.0,,
70,18.0,,
71,25.0,,
72,25.0,,0
73,22.0,,
74,22.0,,
75,18.0,,
76,251.0,up,
77,255.0,,
78,233.0,,1
79,13.0,down,
80,13.0,,0
81,16.0,,
82,16.0,,
83,25.0,,0
84,253.0,up,
85,253.0,,
86,204.0,down,
87,13.0,,
88,13.0,,
89,11.0,,
90,11.0,,0
91,16.0,,
92,25.0,,
93,25.0,,0
94,208.0,up,
95,251.0,,
96,253.0,,
97,255.0,,
98,255.0,,1
99,255.0,,
100,255.0,,
101,253.0,,1
102,253.0,,
103,253.0,,
104,246.0,,1
105,18.0,down,
106,18.0,,0
107,9.0,,
108,4.0,,
109,7.0,,0
110,251.0,up,
111,251.0,,
112,253.0,,1
113,251.0,,
114,253.0,,1
115,251.0,,
116,251.0,,
117,248.0,,
118,251.0,,
119,251.0,,
120,251.0,,1
121,251.0,,
122,248.0,,1
123,92.0,down,
124,20.0,,
125,18.0,,0
126,4.0,,
127,4.0,,0
128,190.0,up,
129,251.0,,
130,253.0,,1
131,248.0,,
132,248.0,,1
133,217.0,down,
134,22.0,,
135,20.0,,
136,233.0,up,
137,251.0,,
138,233.0,,1
139,16.0,down,
140,16.0,,0
141,20.0,,
142,22.0,,
143,20.0,,0
144,4.0,,
145,4.0,,0
146,67.0,up,
147,251.0,,
148,251.0,,1
149,192.0,down,
150,27.0,,
151,25.0,,0
152,239.0,up,
153,248.0,,
154,251.0,,
155,248.0,,
156,248.0,,1
157,248.0,,
158,251.0,,
159,251.0,,1
160,253.0,,
161,248.0,,
162,228.0,,1
163,4.0,down,
164,4.0,,0
165,204.0,up,
166,242.0,,
167,242.0,,1
168,18.0,down,
169,16.0,,0
170,16.0,,
171,11.0,,
172,13.0,,0
173,11.0,,
174,13.0,,
175,74.0,up,
176,251.0,,
177,248.0,,1
178,248.0,,
179,246.0,,
180,244.0,,1
181,4.0,down,
182,4.0,,0
183,13.0,,
184,25.0,,
185,25.0,,0
186,242.0,up,
187,248.0,,1
188,248.0,,
189,251.0,,
190,253.0,,1
191,251.0,,
192,248.0,,
193,248.0,,
194,251.0,,
195,251.0,,1
196,251.0,,
197,248.0,,
198,246.0,,1
199,134.0,down,
200,16.0,,
201,13.0,,
202,22.0,,
203,22.0,,
204,168.0,up,
205,251.0,,
206,246.0,,1
207,101.0,down,
208,27.0,,
209,25.0,,0
210,25.0,,
211,25.0,,0
212,195.0,up,
213,248.0,,
214,248.0,,
215,96.0,down,
216,27.0,,
217,22.0,,0
218,9.0,,
219,11.0,,
220,188.0,up,
221,253.0,,
222,255.0,,
223,255.0,,
224,251.0,,1
225,219.0,down,
226,20.0,,
227,20.0,,0
228,230.0,up,
229,248.0,,1
230,251.0,,
231,251.0,,
232,253.0,,
233,251.0,,
234,248.0,,
235,246.0,,1
236,253.0,,
237,251.0,,
238,251.0,,
239,251.0,,
240,251.0,,
241,253.0,,
242,251.0,,
243,251.0,,
244,248.0,,1
245,251.0,,
246,253.0,,
247,251.0,,1
248,253.0,,
249,251.0,,
250,248.0,,
251,251.0,,
252,251.0,,1
253,248.0,,
254,246.0,,
255,246.0,,1
256,7.0,down,
257,7.0,,
258,181.0,up,
259,248.0,,
260,251.0,,
261,251.0,,
262,251.0,,1
263,253.0,,
264,253.0,,
265,251.0,,1
266,246.0,,
267,246.0,,
268,248.0,,1
269,251.0,,
270,251.0,,
271,251.0,,
272,251.0,,
273,251.0,,1
274,248.0,,
275,248.0,,
276,248.0,,
277,246.0,,
278,246.0,,1
279,125.0,down,
280,20.0,,
281,20.0,,
282,248.0,up,
283,248.0,,
284,206.0,down,0
285,11.0,,
286,9.0,,0
287,16.0,,
288,18.0,,
289,56.0,up,1
290,251.0,,
291,246.0,,
292,170.0,down,
293,20.0,,
294,16.0,,
295,9.0,,
296,9.0,,0
297,94.0,up,
298,246.0,,
299,248.0,,
300,248.0,,
301,251.0,,
302,251.0,,1
303,251.0,,
304,251.0,,1
305,251.0,,
306,251.0,,
307,251.0,,1
308,251.0,,
309,246.0,,
310,251.0,,
311,253.0,,
312,246.0,,
313,204.0,down,
314,7.0,,
315,7.0,,0
316,233.0,up,
317,251.0,,
318,246.0,,1
319,9.0,down,
320,9.0,,
321,181.0,up,
322,246.0,,
323,248.0,,1
324,65.0,down,
325,16.0,,
326,85.0,up,1
327,248.0,,
328,251.0,,
329,177.0,down,
330,27.0,,
331,22.0,,
332,9.0,,
333,9.0,,0
334,110.0,up,
335,251.0,,
336,251.0,,1
337,251.0,,
338,248.0,,
339,251.0,,
340,251.0,,
341,248.0,,1
342,251.0,,
343,251.0,,
344,253.0,,1
345,253.0,,
346,253.0,,
347,253.0,,1
348,248.0,,
349,246.0,,1
350,183.0,down,
351,7.0,,
352,9.0,,0
353,237.0,up,
354,248.0,,
355,246.0,,1
356,251.0,,
357,251.0,,1
358,132.0,down,
359,20.0,,
360,63.0,up,
361,248.0,,
362,251.0,,1
363,168.0,down,
364,16.0,,
365,16.0,,0
366,11.0,,
367,9.0,,
368,7.0,,
369,2.0,,
370,2.0,,0
371,208.0,up,
372,244.0,,
373,246.0,,1
374,246.0,,
375,251.0,,1
376,246.0,,
377,248.0,,
378,246.0,,
379,246.0,,
380,248.0,,
381,248.0,,1
382,248.0,,
383,248.0,,1
384,244.0,,
385,244.0,,
386,228.0,,1
387,7.0,down,
388,9.0,,0
389,9.0,,
390,13.0,,
391,13.0,,0
392,237.0,up,
393,251.0,,1
394,242.0,,
395,16.0,down,
396,16.0,,0
397,177.0,up,
398,246.0,,
399,248.0,,
400,49.0,down,
401,9.0,,0
402,16.0,,
403,22.0,,
404,22.0,,0
405,7.0,,
406,9.0,,
407,105.0,up,
408,248.0,,
409,251.0,,
410,157.0,down,
411,18.0,,
412,27.0,,0
413,251.0,up,
414,246.0,,
415,206.0,down,0
416,20.0,,
417,20.0,,0
418,237.0,up,
419,251.0,,
420,224.0,down,
421,13.0,,
422,13.0,,0
423,18.0,,
424,18.0,,
425,13.0,,
426,2.0,,
427,2.0,,
428,2.0,,
429,2.0,,
430,2.0,,
431,2.0,,
432,2.0,,
433,2.0,,
434,2.0,,
435,2.0,,
436,2.0,,
437,2.0,,
438,2.0,,
439,2.0,,
440,0.0,,
441,0.0,,
442,0.0,,
443,0.0,,
444,0.0,,
445,4.0,,
446,4.0,,
447,2.0,,
448,2.0,,
449,2.0,,
450,2.0,,
451,2.0,,
452,2.0,,
453,2.0,,
454,0.0,,
455,2.0,,
456,2.0,,
457,0.0,,
458,0.0,,
459,2.0,,
460,2.0,,
461,2.0,,
462,2.0,,
463,2.0,,
