Frame Index,Value,Change Type,State
0,241.0,,
1,241.0,,
2,242.0,,
3,242.0,,
4,241.0,,
5,242.0,,
6,241.0,,
7,241.0,,
8,241.0,,
9,241.0,,
10,241.0,,
11,241.0,,
12,241.0,,
13,236.0,,
14,0.0,,
15,3.0,,
16,2.0,,
17,3.0,,
18,5.0,,
19,8.0,,
20,9.0,,
21,9.0,,
22,9.0,,
23,9.0,,
24,8.0,,
25,9.0,,
26,9.0,,
27,11.0,,
28,11.0,,
29,14.0,,
30,14.0,,
31,14.0,,
32,14.0,,
33,14.0,,
34,16.0,,
35,17.0,,
36,17.0,,
37,17.0,,
38,17.0,,
39,19.0,,
40,19.0,,
41,19.0,,
42,19.0,,
43,19.0,,
44,20.0,,
45,20.0,,
46,19.0,,
47,22.0,,
48,22.0,,
49,23.0,,
50,23.0,,
51,23.0,,
52,23.0,,
53,25.0,,
54,27.0,,
55,27.0,,
56,27.0,,
57,28.0,,
58,30.0,,
59,30.0,,
60,31.0,,
61,31.0,,
62,33.0,,
63,33.0,,
64,31.0,,
65,31.0,,
66,31.0,,
67,31.0,,
68,31.0,,
69,31.0,,
70,34.0,,
71,34.0,,
72,33.0,,
73,124.0,up,
74,250.0,,
75,250.0,,
76,249.0,,
77,249.0,,1
78,249.0,,
79,247.0,,
80,247.0,,
81,200.0,down,
82,45.0,,
83,45.0,,0
84,47.0,,
85,45.0,,
86,186.0,up,
87,249.0,,
88,249.0,,
89,250.0,,
90,250.0,,1
91,250.0,,
92,252.0,,
93,227.0,,
94,31.0,down,
95,31.0,,0
96,31.0,,
97,30.0,,
98,155.0,up,
99,252.0,,
100,252.0,,
101,252.0,,
102,252.0,,1
103,252.0,,
104,250.0,,
105,242.0,,
106,42.0,down,
107,41.0,,
108,41.0,,0
109,41.0,,
110,55.0,,
111,244.0,up,
112,247.0,,
113,249.0,,
114,247.0,,1
115,247.0,,
116,249.0,,
117,233.0,,
118,27.0,down,
119,27.0,,
120,27.0,,0
121,27.0,,
122,27.0,,
123,30.0,,
124,31.0,,
125,31.0,,
126,31.0,,
127,33.0,,
128,33.0,,
129,192.0,up,
130,253.0,,
131,255.0,,1
132,252.0,,
133,252.0,,
134,250.0,,
135,48.0,down,
136,48.0,,
137,45.0,,
138,47.0,,
139,45.0,,0
140,45.0,,
141,44.0,,
142,249.0,up,
143,249.0,,1
144,249.0,,
145,249.0,,
146,249.0,,
147,144.0,down,
148,44.0,,
149,44.0,,
150,42.0,,
151,42.0,,0
152,42.0,,
153,42.0,,
154,34.0,,
155,34.0,,0
156,33.0,,
157,34.0,,
158,36.0,,
159,239.0,up,
160,244.0,,
161,246.0,,
162,246.0,,
163,246.0,,1
164,247.0,,
165,246.0,,
166,59.0,down,
167,22.0,,0
168,22.0,,
169,22.0,,
170,22.0,,
171,228.0,up,
172,249.0,,
173,249.0,,
174,249.0,,
175,249.0,,1
176,247.0,,
177,246.0,,
178,161.0,down,
179,30.0,,
180,30.0,,
181,31.0,,
182,80.0,up,
183,252.0,,
184,252.0,,
185,252.0,,
186,250.0,,1
187,250.0,,
188,250.0,,
189,249.0,,
190,250.0,,
191,250.0,,
192,250.0,,1
193,250.0,,
194,250.0,,
