Frame Index,Value,Change Type,State
0,255.0,,
1,255.0,,
2,255.0,,
3,255.0,,
4,253.0,,
5,255.0,,
6,255.0,,
7,253.0,,
8,253.0,,
9,253.0,,
10,227.0,,
11,14.0,,
12,16.0,,
13,18.0,,
14,18.0,,
15,18.0,,
16,18.0,,
17,18.0,,
18,18.0,,
19,21.0,,
20,18.0,,
21,18.0,,
22,16.0,,
23,16.0,,
24,18.0,,
25,18.0,,
26,18.0,,
27,18.0,,
28,18.0,,
29,18.0,,
30,18.0,,
31,18.0,,
32,21.0,,
33,21.0,,
34,21.0,,
35,21.0,,
36,21.0,,
37,23.0,,
38,23.0,,
39,23.0,,
40,23.0,,
41,23.0,,
42,25.0,,
43,23.0,,
44,28.0,,
45,28.0,,
46,28.0,,
47,25.0,,
48,25.0,,
49,28.0,,
50,28.0,,
51,28.0,,
52,30.0,,
53,30.0,,
54,30.0,,
55,30.0,,
56,30.0,,
57,30.0,,
58,30.0,,
59,30.0,,
60,30.0,,
61,30.0,,
62,30.0,,
63,32.0,,
64,30.0,,
65,30.0,,
66,32.0,,
67,30.0,,
68,30.0,,
69,30.0,,
70,133.0,up,
71,239.0,,
72,239.0,,1
73,113.0,down,
74,41.0,,
75,74.0,up,
76,239.0,,
77,239.0,,
78,239.0,,1
79,237.0,,
80,237.0,,1
81,234.0,,
82,234.0,,
83,234.0,,1
84,239.0,,
85,239.0,,
86,152.0,down,
87,41.0,,
88,41.0,,
89,25.0,,
90,28.0,,0
91,152.0,up,
92,232.0,,
93,232.0,,1
94,96.0,down,
95,44.0,,
96,106.0,up,
97,234.0,,
98,237.0,,1
99,163.0,down,
100,44.0,,
101,44.0,,0
102,223.0,up,
103,237.0,,
104,214.0,,1
105,32.0,down,
106,32.0,,0
107,28.0,,
108,28.0,,
109,28.0,,0
110,32.0,,
111,32.0,,
112,37.0,,0
113,37.0,,
114,39.0,,0
115,225.0,up,
116,234.0,,
117,204.0,down,
118,34.0,,
119,34.0,,
120,39.0,,0
121,41.0,,
122,41.0,,0
123,234.0,up,
124,234.0,,
125,191.0,down,0
126,30.0,,
127,30.0,,0
128,211.0,up,
129,234.0,,
130,237.0,,1
131,234.0,,
132,234.0,,1
133,161.0,down,
134,37.0,,
135,32.0,,
136,34.0,,
137,34.0,,
138,37.0,,0
139,41.0,,
140,46.0,,0
141,46.0,,
142,44.0,,
143,44.0,,0
144,28.0,,
145,28.0,,0
146,124.0,up,
147,237.0,,
148,237.0,,1
149,237.0,,
150,237.0,,
151,237.0,,1
152,46.0,down,
153,46.0,,
154,161.0,up,
155,232.0,,
156,232.0,,1
157,234.0,,
158,234.0,,
159,234.0,,1
160,234.0,,
161,234.0,,
162,186.0,down,0
163,30.0,,
164,30.0,,0
165,223.0,up,
166,234.0,,
167,216.0,,1
168,44.0,down,
169,44.0,,0
170,41.0,,
171,37.0,,
172,37.0,,0
173,234.0,up,
174,234.0,,
175,200.0,down,
176,44.0,,
177,44.0,,0
178,30.0,,
179,28.0,,
180,28.0,,0
181,30.0,,
182,30.0,,0
183,195.0,up,
184,234.0,,
185,234.0,,1
186,239.0,,
187,237.0,,1
188,237.0,,
189,232.0,,
190,232.0,,1
191,232.0,,
192,234.0,,
193,234.0,,
194,237.0,,
195,234.0,,1
196,175.0,down,
197,46.0,,
198,44.0,,0
199,34.0,,
200,32.0,,
201,37.0,,
202,39.0,,
203,39.0,,
204,44.0,,
205,46.0,,
206,46.0,,0
207,41.0,,
208,41.0,,
209,39.0,,0
210,39.0,,
211,39.0,,0
212,211.0,up,
213,234.0,,
214,232.0,,
215,41.0,down,
216,41.0,,
217,39.0,,0
218,32.0,,
219,32.0,,
220,204.0,up,
221,230.0,,
222,221.0,,
223,48.0,down,
224,48.0,,0
225,172.0,up,
226,234.0,,
227,234.0,,1
228,51.0,down,
229,41.0,,0
230,145.0,up,
231,239.0,,
232,239.0,,
233,241.0,,
234,234.0,,
235,230.0,,1
236,46.0,down,
237,44.0,,
238,168.0,up,
239,232.0,,
240,232.0,,
241,237.0,,
242,237.0,,
243,237.0,,
244,237.0,,1
245,124.0,down,
246,44.0,,
247,85.0,up,1
248,234.0,,
249,234.0,,
250,177.0,down,
251,34.0,,
252,37.0,,0
253,216.0,up,
254,232.0,,
255,214.0,,1
256,28.0,down,
257,30.0,,
258,195.0,up,
259,239.0,,
260,239.0,,
261,39.0,down,
262,39.0,,0
263,170.0,up,
264,234.0,,
265,234.0,,1
266,237.0,,
267,234.0,,
268,214.0,,1
269,48.0,down,
270,48.0,,
271,193.0,up,
272,227.0,,
273,221.0,,1
274,53.0,down,
275,51.0,,
276,168.0,up,
277,234.0,,
278,234.0,,1
279,78.0,down,
280,48.0,,
281,106.0,up,
282,232.0,,
283,234.0,,
284,159.0,down,0
285,46.0,,
286,46.0,,0
287,46.0,,
288,46.0,,
289,131.0,up,1
290,232.0,,
291,232.0,,
292,117.0,down,
293,46.0,,
294,44.0,,
295,30.0,,
296,30.0,,0
297,147.0,up,
298,237.0,,
299,237.0,,
300,108.0,down,
301,34.0,,
302,96.0,up,1
303,237.0,,
304,237.0,,1
305,237.0,,
306,237.0,,
307,239.0,,1
308,80.0,down,
309,44.0,,
310,110.0,up,
311,239.0,,
312,237.0,,
313,147.0,down,
314,32.0,,
315,32.0,,0
316,239.0,up,
317,237.0,,
318,211.0,down,0
319,44.0,,
320,44.0,,
321,195.0,up,
322,230.0,,
323,227.0,,1
324,44.0,down,
325,44.0,,
326,142.0,up,1
327,237.0,,
328,237.0,,
329,119.0,down,
330,44.0,,
331,44.0,,
332,30.0,,
333,30.0,,0
334,34.0,,
335,39.0,,
336,37.0,,0
337,218.0,up,
338,232.0,,
339,237.0,,
340,234.0,,
341,234.0,,1
342,163.0,down,
343,39.0,,
344,39.0,,0
345,227.0,up,
346,232.0,,
347,239.0,,1
348,237.0,,
349,237.0,,1
350,129.0,down,
351,32.0,,
352,32.0,,0
353,46.0,,
354,46.0,,
355,46.0,,0
356,48.0,,
357,46.0,,0
358,230.0,up,
359,234.0,,
360,204.0,down,
361,39.0,,
362,37.0,,0
363,207.0,up,
364,234.0,,
365,237.0,,1
366,237.0,,
367,239.0,,
368,161.0,down,
369,32.0,,
370,32.0,,0
371,39.0,,
372,39.0,,
373,96.0,up,1
374,239.0,,
375,239.0,,1
376,237.0,,
377,237.0,,
378,230.0,,
379,34.0,down,
380,34.0,,
381,170.0,up,1
382,230.0,,
383,230.0,,1
384,39.0,down,
385,39.0,,
386,32.0,,0
387,32.0,,
388,32.0,,0
389,37.0,,
390,39.0,,
391,37.0,,0
392,234.0,up,
393,234.0,,1
394,234.0,,
395,234.0,,
396,234.0,,1
397,239.0,,
398,239.0,,
399,237.0,,
400,234.0,,
401,234.0,,1
402,234.0,,
403,234.0,,
404,234.0,,1
405,30.0,down,
406,30.0,,
407,156.0,up,
408,237.0,,
409,239.0,,
410,94.0,down,
411,37.0,,
412,101.0,up,1
413,234.0,,
414,237.0,,
415,237.0,,1
416,234.0,,
417,234.0,,1
418,234.0,,
419,234.0,,
420,239.0,,
421,237.0,,
422,237.0,,1
423,237.0,,
424,234.0,,
425,204.0,down,
426,28.0,,
427,28.0,,
428,30.0,,
429,30.0,,
430,28.0,,
431,30.0,,
432,30.0,,
433,28.0,,
434,28.0,,
435,25.0,,
436,23.0,,
437,18.0,,
438,18.0,,
439,14.0,,
440,14.0,,
441,9.0,,
442,9.0,,
443,9.0,,
444,7.0,,
445,5.0,,
446,5.0,,
447,2.0,,
448,5.0,,
449,2.0,,
450,2.0,,
451,2.0,,
452,2.0,,
453,0.0,,
454,2.0,,
455,2.0,,
456,5.0,,
457,2.0,,
458,5.0,,
